period,Contributory_pensioners_share,Moratorium_pensioners_share,universal_pensioners_share,retirement_coverage_for_legal_age,retirement_coverage_65+,All_coverage_legal_age,All_coverage_65+,Contributory_retirement_coverage_legal_age,Contributory_retirement_coverage_65+,survivors_benefit_coverage_legal_age,survivors_benefit_coverage_65+,Moratorium_benefit_coverage_legal_age,Moratorium_benefit_coverage_65+,PUAM_coverage_legal_age,PUAM_coverage_65+,Mean_Contributory_retirement_pension,Mean_survivors_benefit,Mean_moratorium_pension,Mean_universal_pension,Mean_retirement_pension,Mean_pension_benefit,Median_pension_benefit,Median_pension_to_labour_income_ratio,Mean_pension_to_labour_income_ratio,Mean_family_benefit,Mean_child_benefits,Mean_Contributory_child_benefits,Mean_AUH_benefits,Child_benefit_coverage,Contributory_child_benefit_coverage,AUH_coverage,Gini_retirement_age,Gini_retirement_age_non_labour_income,Gini_65+,Gini_65+_non_labour_income,Gini_retirement_age_has_income,Gini_retirement_age_(has)_non_labour_income,Gini_65+_has_income,Gini_65+_(has)_non_labour_income,Total_SIPA_benefits,,,
122,0.5534534210260968,0.18335243895200617,0.26319414002189695,0.8319271887883902,0.9605160446028219,0.8575592498358992,0.9678268401750925,0.4604329486795581,0.5224323701130599,0.2171006002819957,0.2297313793601803,0.15253587909483743,0.1798775625318336,0.21895836101399468,0.2582061119579284,5974.1658536615641,4323.0367688940223,3554.6298689961186,2805.5070398785056,4696.5655982245744,5513.2272564994573,3684.5048645041088,0.6178288579947848,0.7463579494690006,601.07168855275268,580.65725273521525,534.78149649597617,784.67883400583082,0.7916040687542906,0.6103803070708137,0.1812237616834768,0.38762998594608566,0.39575621008617751,0.32506104785267359,0.32158745533154731,0.34919083863942468,0.33502821352992118,0.31810566961490877,0.308427803939893,4857356,0.35%,2033,
123,0.5530581663651634,0.18156777928053885,0.2653740543542978,0.8284618230370977,0.959897678519666,0.8554991681089658,0.9676808404938796,0.45818757675243765,0.5219101532026027,0.21953078430206055,0.23238407744295098,0.1504219734275526,0.1779301384201407,0.2198522728571074,0.2600573868969226,5954.8219102553276,4340.75363507567,3561.2090967544245,2812.2828191900107,4686.270607687653,5518.2720976963064,3690.099348550355,0.6149248259300545,0.7436966523509015,605.97169122039463,586.15713841429601,542.96945917850576,781.17637690572519,0.7835909871077281,0.6071069086371679,0.17648407847056033,0.39085973585183226,0.39714090110191103,0.32881199853164117,0.32125930926758145,0.35254602736313134,0.33526154730625213,0.32182668564683331,0.30797076483408287,4866050,0.18%,2033,
124,0.5529572444617096,0.17848721436157214,0.2685555411767183,0.8299812184171436,0.9587119562699773,0.8579103059149714,0.9667508222541344,0.458944127490916,0.521040904247927,0.22149504541255174,0.2333675360170473,0.14814103564769954,0.17474544864965025,0.22289605527852802,0.26292560337240006,5969.5261679824562,4357.8421367195724,3567.2347168068522,2818.1860597471768,4694.4380105784803,5535.433826254719,3702.9962523597237,0.6175112489183235,0.74600002960891,590.70901722331018,576.69552695893071,526.3582193402915,840.87773625214368,0.775468042165934,0.6050156531988993,0.17046879710606835,0.38769605832110615,0.39602195976761151,0.32744678845582265,0.32240740937208406,0.35043461911869311,0.33559053576482356,0.32020783801170549,0.30895056045115782,4884260,0.37%,2033,
125,0.5537356968687073,0.1759183097541374,0.2703459933771553,0.82551310937003,0.9566256282935299,0.8538657268126612,0.9652475573274647,0.45711607689126693,0.5208765328334632,0.22139830033890764,0.23481520290632413,0.145222870880258,0.1717731931780271,0.22317416159850498,0.2639759022820395,5978.3208336199286,4370.8362577250264,3572.7270956475577,2821.3625697330999,4701.6618313799872,5548.0417310580142,3727.319023951396,0.6149391922239993,0.7439995651943737,721.43333972675487,716.3598000795422,666.56545419109818,941.18032379305225,0.7698958530518443,0.5978408438028249,0.17205500924901948,0.38885237103818265,0.39791907536068749,0.32948836153989658,0.32378663914663769,0.35180450838919936,0.33690332153869518,0.32087080068918644,0.30916382486959942,4898842,0.30%,2034,1.21%
126,0.5527921290033369,0.17302828510744428,0.27417958588921887,0.8248533534040634,0.9568499339745276,0.8527221410065278,0.9657031363872774,0.45597244134377396,0.5194821479524324,0.2193977816053689,0.2337839448841185,0.14272296120462977,0.16922107790273536,0.2261579508556596,0.26814670811935976,5983.3014274080078,4381.1962985324226,3577.8538520357611,2828.1141488450958,4702.0030170861783,5544.8909099465036,3732.7612365842101,0.6266351266600908,0.7460449953189928,606.98430794086607,588.28632823445798,543.3861915907421,800.10696058371195,0.760166924125141,0.5889235101643078,0.1712434139608332,0.3939516952879995,0.39979927424040873,0.33206917600886776,0.32347418385209054,0.35546062886197366,0.33754647051575093,0.32326036178342776,0.30936173896302166,4935220,0.74%,2034,
127,0.5538168617576436,0.17100310773278965,0.2751800305095668,0.8212495248519006,0.9554545162085938,0.8490421148633234,0.9640737129898964,0.4548218345734355,0.5197489510918707,0.2180496602439244,0.23281984425348473,0.14043622097375186,0.16698749752161302,0.22599146930471323,0.2687180675951102,5985.2207866618837,4391.6974985521974,3584.6096964456256,2829.5306342260483,4706.3259173510696,5552.6539640032142,3745.4311917392488,0.6222917711409371,0.7441557456606823,610.81328150316369,590.43878415329084,544.20221617643574,797.74275787030524,0.7709169517392238,0.5912831456371284,0.17963380610209545,0.39160097662416127,0.40149918016686686,0.32918060806320115,0.3236421071942453,0.35215708388574957,0.33753493845436405,0.31907239576350138,0.30877834290303419,4936944,0.03%,2034,
128,0.5536474827300771,0.16845627123429946,0.2778962460356234,0.8187533393139759,0.9543765537509161,0.8467279444093995,0.963129843110939,0.45330072528802745,0.5188548298807556,0.2176087259648078,0.23272688173216288,0.13792413460146355,0.1643686611054432,0.22752847942448493,0.27115306276471735,5997.6011386542405,4425.3593756433229,3591.4233349267988,2833.1803626613132,4712.884743386011,5570.5243866605124,3754.5194314338646,0.6225851243984694,0.74414732381598,606.70987853545455,590.3314956226194,544.681592513846,831.24729047699009,0.7727448983319475,0.6046300681116128,0.1681148302203347,0.39548601313365811,0.40361004880874674,0.33151888179673922,0.3249825115711043,0.35581569895492088,0.33939746454189029,0.32186708108554762,0.30993099082045189,4948030,0.22%,2034,
129,0.5496240695356936,0.16588581866296076,0.2844901118013456,0.8182129223846287,0.954145839920148,0.8478578411726556,0.9633228102268437,0.44970951614773225,0.5144555618217274,0.2193072229168751,0.23308759859911568,0.1357299204703877,0.16194999955993872,0.23277348576650875,0.277740278538482,6000.4582470951655,4449.0466797064637,3597.1099146304728,2835.1026520962769,4701.2644743197498,5569.3927898852371,3763.56315659849,0.6250726933035172,0.7436976132634564,730.76960610413767,723.47010662632488,684.95198287216272,929.02595302213672,0.7837100135116459,0.6283190412232669,0.15539097228837906,0.39215239944908881,0.40244119651195381,0.3309509591954311,0.32517913141967558,0.35350292013169043,0.33845357907454232,0.32121028610770069,0.31002306078431491,4988249,0.81%,2035,1.83%
130,0.5502205772557129,0.16201859899896712,0.2877608237453199,0.8203008079019274,0.953918230471508,0.848407470976079,0.9634907189940327,0.4513463840471262,0.5150938730478781,0.21986078753598004,0.23508196757997868,0.13290398765399114,0.15807238837784643,0.23605043620081004,0.2807519690457835,5998.3967769408791,4458.5353693592078,3598.5568239076415,2837.5703567632186,4700.0160555423918,5582.2334054997655,3772.585438435337,0.6204888335952349,0.7416062116739294,608.6182936371124,588.28489285288208,547.22497022212178,843.21506365885057,0.7815080384159184,0.6303058055468272,0.15120223286909124,0.39532604657364812,0.40348875814561197,0.3345539335581304,0.325595220804278,0.35521039067696086,0.33884771219072457,0.32432905660534861,0.31078393946094951,5015977,0.56%,2035,
131,0.548466933812657,0.1607852864490288,0.29074777973831417,0.8169784898511826,0.9504245496337603,0.8457957198254279,0.960400219708219,0.44808568731957304,0.5116619840684834,0.2206565988082933,0.23602164321806665,0.13135812051341736,0.15623787064634098,0.2375346820181922,0.28252469491893584,6028.2609036414115,4462.7205478117739,3604.8594606299507,2843.635612287826,4712.6908756862867,5598.5332764384493,3781.6739445752687,0.6207860407139183,0.7430378714617302,611.82791408398009,592.25592065781029,554.06475046313403,807.12826184274275,0.7782151325535817,0.6250690571216337,0.153146075431948,0.39707206020464059,0.40599162914409714,0.33751995790462919,0.32915085617754231,0.35735667409237343,0.34168510151290382,0.32729835526025824,0.31267722389524305,5020572,0.09%,2035,
132,0.5464714300838084,0.15869309871041692,0.2948354712057747,0.8154181129611541,0.9503943088843675,0.8435656434822638,0.9601933041384376,0.44560270230612226,0.5095873118879378,0.21975441411532456,0.2357179288588322,0.12940122709040633,0.15424172351374385,0.2404141835646255,0.28656527348268584,6039.6313319848723,4458.4075093730999,3611.3353732090468,2848.4823312314297,4713.4136023757756,5599.7428822899292,3790.7616595056552,0.6191107485034069,0.742114954566971,608.13428361178944,588.2547436263136,543.90624482236092,816.82925063263872,0.7748880551633741,0.6098080481856938,0.16508000697768033,0.39812612582669399,0.40746023968180672,0.33607200417385541,0.32897329288940336,0.35745205279540559,0.34199924826799666,0.32511612486716357,0.31209207652272009,5021619,0.02%,2035,
133,0.5455707683944903,0.15690736594867016,0.29752186565683963,0.8140465272515064,0.9499332548130548,0.8427330552148695,0.9591901805250975,0.4441199893814707,0.5083925462232269,0.2193534561385036,0.23432085527656493,0.1277298963506962,0.15245715883894131,0.2421966415193395,0.28908354975088657,6039.1273971013779,4470.737625963322,3617.7771978194955,2851.9851895403353,4710.9552195855513,5598.630140387917,3799.804641513143,0.6177748006414536,0.7377033109030349,736.62639141494867,723.01205287530695,674.84173054488031,962.92051377205962,0.7891242532741011,0.6217528040499499,0.1673714492241511,0.39778212584738754,0.40728175846926534,0.33731795287868704,0.32973932948140744,0.35786555137905401,0.34246952678842224,0.32573721483988866,0.31233743489477783,5041725,0.40%,2036,1.07%
134,0.5427737694898686,0.15497542810948103,0.30225080240065033,0.8135872005028553,0.9486098629842793,0.842332987448168,0.9581088538719021,0.44159379162564427,0.5048098969587562,0.21783959609269035,0.23221180885924092,0.1260860247023242,0.15042463695278868,0.2459073841748868,0.29337532907273445,6056.1504963211755,4482.7186388444543,3623.4377415630415,2854.6065721366135,4711.4705756794292,5596.3354489265712,3767.9863342974713,0.6136731259674546,0.7349801784495309,603.17819986610743,586.06910831031337,543.95802478369797,813.3218977344485,0.7922726079196011,0.6317873685392555,0.16048523938034545,0.39835869741388014,0.40877885732838265,0.3373601424799999,0.33080412835663758,0.35722471039541998,0.34264168858054256,0.32564503777353176,0.31286301069900391,5063052,0.42%,2036,
135,0.5387129205539116,0.15305432288339613,0.3082327565626923,0.8112559847017796,0.945888042187953,0.8399711717321431,0.9556418181519795,0.43703408083553513,0.4998187099632934,0.2179401629869199,0.2325254238215327,0.12416623542363364,0.1480050984403805,0.25005566844261085,0.2980642337842791,6079.5245109550015,4521.6525781621776,3630.3412719894282,2858.7506267584522,4711.9184161067315,5614.6762101707218,3817.9140692205219,0.6213567194209088,0.7367865260511057,617.20230786306831,589.9530651161632,546.60108320714482,811.94886346691942,0.7912351431466856,0.6243195079510632,0.1669156351956224,0.40004283307930361,0.41160874929474317,0.33942194516929874,0.33415696526684069,0.35932163546855822,0.34533676188064005,0.3272108146463012,0.31474809854863828,5064621,0.03%,2036,
136,0.5362357913935925,0.15128546949469654,0.31247873911171103,0.8094537675891436,0.9439976792931442,0.838479584711483,0.9541392118757375,0.4340580816596894,0.4967765294526927,0.21854514270691103,0.2335185100364028,0.12245859326397456,0.14588892451377483,0.2529370926654796,0.3013322253266766,6081.2729927041773,4518.7913099348225,3637.2334184513211,2862.3471966157608,4705.6794441938464,5612.0736593056326,3798.7156995462597,0.611021857386582,0.7300332487161586,603.31840011301699,585.60527035266,541.03446512736809,818.74160012644052,0.7801628494345711,0.6177067815474531,0.16245606788711806,0.40197751232750778,0.41273931112089696,0.3406630857219296,0.33506505673623393,0.36008163095323964,0.3456313616849403,0.32787637505372941,0.31464927941624848,5067170,0.05%,2036,
137,0.5353328123185047,0.1491392541819334,0.3155279334995619,0.8061851980953347,0.9419617644532778,0.8355576066328348,0.9532119021737716,0.4315773893459264,0.4951457321394955,0.21937653433036056,0.2355703623762359,0.12023385917645246,0.14340975989353663,0.2543739495729559,0.30340627242024576,6082.7369298663343,4529.8917174291983,3643.4167584176116,2865.9573108676568,4703.9547130793653,5620.1893754639768,3836.0435170520409,0.6146064685743987,0.7277398788291831,732.36161825650674,720.12859922655605,671.71861169349199,948.05256662465501,0.7754316874953052,0.6072175937921739,0.16821409370313134,0.4011041200489685,0.41346174896326887,0.34062284599584997,0.33505354177266156,0.35919831185682455,0.34472290664309291,0.32707782192956408,0.31423682424673133,5080994,0.27%,2037,0.78%
138,0.5313436718875282,0.14641326032276114,0.32224306778971074,0.8058450726626288,0.9409339483621569,0.8360731527816535,0.952396424093923,0.4281806798810331,0.4904195857718349,0.2210535105209356,0.23688620637242588,0.11798640440356785,0.1407455158340457,0.25967798837802786,0.3097688467562763,6103.6031426175523,4531.2907785008165,3639.0524662778721,2868.4508283834534,4700.2548363582146,5624.2466650448014,3845.0641180235311,0.6157226383780728,0.7271286419965941,606.62890960163588,582.57026583459401,536.6808556059201,825.1083167673936,0.784366666080941,0.6218289712539351,0.16253769482700592,0.40212953976160021,0.41415591109731598,0.34097448386173607,0.33674447340820274,0.36021363526231204,0.34587519561696478,0.32693021517177823,0.31546244566503112,5107553,0.52%,2037,
139,0.5298233526784393,0.14294816032337238,0.32722848699818835,0.807847820588165,0.9427088107670495,0.8374619122705366,0.9534017553854524,0.4280166407579919,0.4901967419566251,0.2205727402149434,0.2360320921127593,0.11548035977432397,0.13757758520987093,0.26435082005584914,0.3149344836005534,6097.6760093535322,4537.0975847808349,3644.9041770050349,2872.7940752537806,4691.7835521830748,5618.8570688062164,3799.1490981325469,0.6104533864659868,0.7256265172198687,609.29139036938841,584.16849880679854,541.24679046966639,832.84775375890717,0.7811604592390318,0.6288781540597159,0.15228230517931585,0.40307916250575365,0.41363316048022147,0.3420635081815892,0.33608315812477929,0.36065531057268668,0.34508582703837187,0.32806310797168498,0.31575297324084323,5138923,0.61%,2037,
140,0.5296568979897041,0.13942631237790998,0.33091678963238597,0.8066061968829112,0.9403989934993295,0.8366386147350532,0.9516124378362781,0.4272245361402752,0.48932820747831696,0.22040267230025065,0.23541740923672286,0.11246212757255473,0.13371331703922468,0.2669195331700812,0.31735746898178796,6092.7895374149557,4556.4646818317733,3658.3477391168599,2877.2844515189317,4689.2996747082816,5621.0482910154151,3769.3062364253697,0.6027246931636326,0.7234865909517632,595.66223351373742,573.81870957255285,528.7272283896682,819.2274849834206,0.7822941947958004,0.6281622036384779,0.1541319911573226,0.40480846972706608,0.41454269440237124,0.34527766006935134,0.33801163543258089,0.36333354913579491,0.34822481589980542,0.33062786632966307,0.31635675377312322,5164807,0.50%,2037,
141,0.5282477366040969,0.13751527712293019,0.33423698627297305,0.8032402700142348,0.937481060174411,0.8339697293268137,0.949297612083672,0.4243098545842831,0.4860510031038101,0.21861867468556323,0.23345302881048188,0.11045780832730476,0.13159137584801883,0.2684726071026469,0.3198386812225821,6104.9957870859207,4566.5236184974774,3663.6559985533409,2880.1970794081471,4691.4272681234306,5617.3274024470975,3773.2758309910528,0.5959916296474127,0.7184974844663221,726.31128029160368,714.66528135659428,673.56534396441918,945.2238968905466,0.769153122995215,0.6265402118964207,0.1426129110987943,0.40411404997556383,0.41552390988731269,0.3454923929742692,0.33956053441088241,0.36284931629389583,0.34864261297161964,0.33004828835026834,0.31681590225404743,5184146,0.37%,2038,2.03%
142,0.5290417050935461,0.13535167356481378,0.33560662134164015,0.800959757196858,0.9370319747315501,0.8318461077276905,0.9489620790334982,0.42374111565873845,0.4867376590184739,0.21787855122667932,0.23337195589753099,0.10841124359466163,0.12941292230683304,0.2688073979434579,0.32088139340624316,6107.2452097935875,4580.1892529613224,3669.6303588613027,2881.6178181562159,4694.7680495989925,5624.0479271574013,3772.91388188874,0.6000031646302426,0.719221024928608,596.44907311286931,570.31460282708417,523.80787037672349,815.67693482185132,0.768741049393085,0.6156440782033402,0.1530969711897447,0.40844122675376804,0.41874743387360597,0.34780834439564678,0.34034738774422185,0.36550422869279819,0.35072036684384195,0.3319686993183702,0.31748880371978611,5196560,0.24%,2038,
143,0.5287639346304506,0.13248793780318832,0.33874812756636113,0.80315839629229,0.9366946077818091,0.8342767264794247,0.9491394553567705,0.4246811937549939,0.4855214979773969,0.21765304309009417,0.23288710955419326,0.10640879965408141,0.12684724133616915,0.2720684028832147,0.3243258684682431,6122.9743568920449,4603.2930048364706,3676.2680662203848,2885.9387716659612,4702.2755426698513,5635.751068235787,3782.0171445417718,0.6003607121667699,0.7181065450230054,590.85118784077201,569.37555537364631,521.81799220271387,848.4331304311944,0.764245916298793,0.6171804084847651,0.14706550781402788,0.40884292947077977,0.41762091231583076,0.34903067804870869,0.3406606036543518,0.36656259433736699,0.35063855185805543,0.33246307353082821,0.31771018271417345,5235222,0.74%,2038,
144,0.5295730158249647,0.13001677603503214,0.3404102081400031,0.7994261892931149,0.9347235533518852,0.8301455541074003,0.9478291583414659,0.423354537993414,0.4848721886437389,0.2161176076909229,0.2329250600726495,0.10393881580986214,0.12433007905973027,0.2721328354898388,0.325521285648416,6133.7594785397414,4626.4627763437138,3681.3484674931569,2889.1283073819773,4710.3993330592948,5650.8030733553005,3787.4976593618235,0.5976790242633028,0.7208246216334935,589.27136358064672,565.84402871688167,516.50203357109183,814.24128883905894,0.773078476196269,0.615298693443224,0.15777978275304505,0.41039660842304115,0.41990408004477614,0.3487244189660188,0.34123984994120338,0.36808425090024927,0.35205725713237673,0.33165917845988696,0.31737130412948561,5232092,-0.06%,2038,
145,0.5270619279372395,0.12723120114091174,0.34570687092184876,0.7989460641977181,0.9343970089736559,0.8292830789538532,0.9476693999529459,0.4210940529139188,0.48266950090090904,0.2142033186225769,0.23132081551121078,0.10165086739467966,0.12152507238380993,0.2762011438891196,0.33020243568893687,6153.8977533589377,4638.7743458284422,3684.0596249593232,2891.5713899495013,4711.8486426389036,5651.9020095849919,3790.3908362462016,0.593994343898879,0.7163979831404187,711.42640797773424,694.33052874644977,644.21622070169235,933.07180894685928,0.7646322110316692,0.6141042657948023,0.15052794523686697,0.4091498401352282,0.42008840013653542,0.34763294161071362,0.34177414612917256,0.36612951905379626,0.35190034840434592,0.33065533901444116,0.31764799912372593,5271087,0.75%,2039,1.68%
146,0.5259609536604977,0.1242408324342155,0.3497982139052868,0.7975807508339506,0.9315671548169304,0.8279133462083613,0.9452472673079352,0.4194963323298805,0.4805645717900446,0.21480822346024228,0.2320341510398512,0.09909209641711665,0.11820320873971091,0.27899232208695357,0.3327993742871749,6161.4403742446357,4643.0984567307705,3676.079777134506,2894.0287347191256,4709.7223491611057,5660.0362345326885,3793.5962801007718,0.5928366907105511,0.7159498996412151,582.66733278737297,558.47243521533005,505.3375406329489,802.66821672872459,0.7677379806775163,0.604555832990661,0.16318214768685538,0.41153225021774559,0.42235447447021141,0.35287184231689389,0.34423565121151778,0.36916213569547363,0.35499008002197741,0.33513065628183719,0.31853488219299669,5286039,0.28%,2039,
147,0.5238031106128153,0.12179101712115195,0.3544058722660328,0.7950889022189833,0.9299929876351953,0.8253307297590113,0.9435107381027033,0.41647004019603195,0.47879008564188336,0.21570642812542307,0.23285033833491794,0.09683468610299009,0.11539861260433458,0.28178417591996124,0.3358042893889774,6170.3719968118749,4654.7053334506318,3666.9843285825154,2896.3097069829528,4705.1349647695288,5672.2453643318195,3800.1402905203272,0.5902626776409541,0.7127354124759478,593.776718490961,564.39737634890241,520.61369409645715,831.14920131912345,0.7624011929471142,0.6261043041390704,0.13629688880804383,0.41187976157159434,0.42458074964234582,0.35185548504641839,0.34557760798732029,0.36992733024380331,0.35651610668859546,0.33247067143214226,0.31853088460932028,5288188,0.04%,2039,
148,0.5218956557888172,0.1191875456352696,0.35891679857591313,0.7938563660232573,0.9282598168771543,0.8239996290268233,0.942292797375043,0.4143101887478352,0.47614661439654093,0.21522976897273094,0.2324419914095395,0.09461779185324626,0.11270816424366975,0.28492838542217575,0.3394050382369437,6168.3163971101876,4673.0859791975927,3673.2325465534668,2896.6838401775431,4696.6895933571404,5672.8203970841587,3736.4888984803256,0.5779082318929498,0.7129779770234429,584.9886186382605,558.73128440228163,516.79280943525862,779.41879170332606,0.7729862286093679,0.6333694029609731,0.1396168256483949,0.41169524616115044,0.42461418950807589,0.35315578503163003,0.34583218629010126,0.37060303028617947,0.35694183011862118,0.33434594581320815,0.31765461531079836,5318662,0.58%,2039,
149,0.521696693297726,0.1171734730077028,0.36112983369457113,0.7913443658649201,0.9259788269868539,0.8217612858895789,0.9410705710989814,0.4128417389315147,0.4750035472733292,0.2137438195367817,0.23221252856857702,0.09272456769347089,0.11047872557892703,0.28577805923993443,0.34049655413459756,6180.6804667854676,4683.7488634152187,3676.1269395646159,2900.0982452334833,4702.497119576873,5675.7096197478222,3702.6907107667889,0.5712009655161298,0.7099582454432892,733.37715523968302,707.62264582728255,662.61765375140408,954.09402577736262,0.7528130684481831,0.6159905803784667,0.13682248806971636,0.41210012384616967,0.42600740305104007,0.35399354724889176,0.3471305917684312,0.37028113817717195,0.35794351586940437,0.33364629741028651,0.31843369881597577,5331886,0.25%,2040,1.15%
150,0.5223429690763226,0.11487825480622184,0.36277877611745557,0.789923744433424,0.924144099051896,0.8203861500509307,0.93865869550695,0.4126111140112409,0.4744500468119516,0.21172180036488095,0.22942063853695452,0.09074506119050774,0.10815305663598049,0.2865675692316753,0.3415409956039639,6184.1696047408832,4681.4700343302511,3683.6457041441768,2901.5680295661932,4706.0556010159817,5669.4479715233529,3693.1764320045472,0.5676516233079907,0.7072680757016312,592.29978548558699,558.86707939850362,504.80666939280837,881.69562419748274,0.7573242676585533,0.6106774905991061,0.14664677705944718,0.41213761187298753,0.42753086099957549,0.35275715537305152,0.34829763822078746,0.37071358867686682,0.35999711719072153,0.33188299981005082,0.31776202504845946,5349396,0.33%,2040,
151,0.5186880223199173,0.11245128735776982,0.3688606903223129,0.7887402692500242,0.9229898730247899,0.8192175323062312,0.9373944838323016,0.4091101303813741,0.4700968890409474,0.2111823018030809,0.22878868579260048,0.08869485866807922,0.10581161792349138,0.29093528020057086,0.3470813660603511,6209.0972277243091,4691.7482849905819,3687.4631808317572,2905.649387396164,4707.024182078866,5672.8255712035652,3692.8497258941197,0.5657699235727837,0.7056505071107111,595.84380000914155,566.13274458302908,523.4609867922801,802.74559925714789,0.755618531052145,0.6183625141430192,0.13725601690912576,0.41266732769026787,0.42858328128731177,0.35461016333582246,0.34946461172449045,0.37205926488989771,0.3606337504981994,0.33273072139311588,0.31833046422254468,5377708,0.53%,2040,
152,0.5153239150600446,0.10971933211321985,0.3749567528267355,0.7874005126351689,0.9213673594665313,0.8177162647745347,0.9358278503816386,0.4057663148914413,0.46551674674618815,0.2093503193976035,0.22692228186157573,0.08639305835193765,0.10319391924871707,0.29524113939178986,0.3526566934716261,6245.5740810131929,4692.756361223961,3677.3214855105557,2910.2949537940644,4713.2016902237265,5675.6642353349016,3670.4370148082744,0.5618447694788,0.7030927378530167,579.26754919088228,564.45290973797057,522.43758469110981,802.77967194073176,0.7648131911305315,0.6290270032005213,0.13578618793001015,0.41402523394091478,0.42967438797245505,0.35495982221317679,0.34999843019978988,0.3723176407128248,0.36061219513335957,0.33292031264236027,0.31738532497584232,5410707,0.61%,2040,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00%
