Period,0,[1;5[,[5;10[,[10;15[,15,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[,[70;75[,[75;80[,[80;85[,[85;90[,[90;95[,100+
132,154378,651389,851502,829180,178926,748912,1094313,1118448,1101709,1217698,1182398,980051,955775,798347,739345,555477,457661,347428,233515,126870,47950,19304
133,158344,648948,850821,825052,172487,751008,1086291,1117497,1102075,1202984,1198298,987776,942347,807624,756834,549724,451718,359517,234605,131440,45273,20534
134,159635,639494,847935,840524,164500,742013,1074620,1118846,1095965,1190987,1231306,978734,956158,809197,749893,558188,459338,352056,233394,134857,48440,19719
135,159715,635537,843273,834228,170302,745923,1051963,1129096,1093575,1174245,1240908,985557,950727,812473,767030,556203,467074,356941,229778,139757,47685,18501
136,152297,644605,830890,835551,175403,744847,1045730,1137881,1081408,1161686,1256753,982231,951641,820652,766636,574706,467026,356791,221908,144796,49669,16775
137,151094,636035,836760,836340,173685,746115,1034916,1145610,1079785,1158485,1241992,1001673,954433,831695,762975,576397,469192,351369,225499,149316,50982,16127
138,159446,630405,834786,836545,185436,717986,1027814,1163291,1072300,1153671,1219636,1048209,945946,837691,751386,596217,459927,362808,221484,149326,54741,15925
139,162028,625112,832457,841615,173307,711219,1031447,1144976,1084044,1154756,1221985,1062985,942617,837343,757185,600598,462685,368669,219366,152646,55203,15672
140,161329,624317,844002,830549,164404,712870,1027019,1139901,1086500,1145758,1239647,1064389,928161,860185,747109,613124,455610,371644,219466,151412,60250,15712
141,160946,619695,850272,821844,168418,710517,1015012,1144952,1094445,1134437,1240367,1065872,925521,867263,757246,624946,449804,371903,221324,155494,58170,15997
142,163023,616818,849468,832413,162223,721195,1000767,1118608,1112874,1121862,1239825,1080466,920823,875913,777291,620464,448994,372359,222441,157171,57464,17421
143,170020,612700,844642,842401,159639,710233,988995,1113897,1119765,1125629,1236257,1086592,928028,873218,777770,635845,446603,374584,222794,157128,59748,14851
144,173820,621998,827883,841125,167621,707601,965943,1129764,1110815,1124367,1235460,1100026,926977,883383,775226,639200,446728,382399,223184,152878,62465,14508
145,180263,629406,816082,846952,158747,712661,946944,1141627,1110813,1122575,1219274,1119357,918565,900060,771206,641622,453651,378099,224696,148803,62815,19709
146,169822,633324,805258,851355,171212,701169,939396,1143523,1109196,1125960,1206742,1135972,915460,914322,769739,635103,468193,379279,227892,145418,68039,20467
147,160712,634959,815011,841874,177346,694536,931854,1135079,1116686,1114123,1205418,1147879,912208,924109,772386,645450,464067,385884,221349,154351,69788,21186
148,155781,640183,815690,847647,160733,683967,954877,1110883,1113205,1114170,1217141,1135788,933306,926077,755611,668143,465708,376977,234690,148486,75512,18232
149,165742,648557,816579,849104,156492,670249,954950,1090981,1112743,1118112,1214549,1134396,949905,934630,758904,663735,481720,374299,234444,152069,72661,19923
150,172187,650897,802255,844476,160555,680283,937505,1097665,1106485,1118072,1205223,1149719,954704,933741,749667,679857,485916,369301,247726,150835,72452,21585
151,180814,649945,795047,848481,157184,680464,923234,1094878,1111189,1120184,1199128,1151613,959182,936672,756693,685127,493966,362567,256739,144633,73359,25028
152,182513,641323,805529,849706,161019,668031,924695,1086149,1110185,1097443,1209719,1173284,965406,929274,755578,695959,493768,368405,259620,141436,69829,26386
Period,0,[1;5[,[5;10[,[10;15[,15,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[,[70;75[,[75;80[,[80;85[,[85;90[,[90;95[,100+
49,195587,917628,1127523,1139748,251166,993475,1173238,1007284,1009891,854687,814998,672116,633455,550174,513030,422931,269992,197564,134033,65172,22266,3321
50,195475,923708,1121482,1140328,254485,979552,1188805,1011894,1006565,846040,834158,677736,629982,553867,518553,427891,274878,194272,135216,65433,24548,3543
51,201159,917978,1126435,1142745,237429,989885,1186417,1016774,1007311,854067,838291,683190,622704,570728,512820,431197,279272,190959,137970,64602,23207,3183
52,207659,902264,1126991,1119051,249723,988337,1207683,1020503,1000973,856003,837851,690440,633289,576275,507327,428536,286449,187668,135255,66326,22263,5407
53,207517,895686,1127869,1119052,237207,986562,1224073,1025569,988832,869255,852787,684204,628303,580875,509985,428759,295235,189853,133883,72347,22197,5639
54,199091,892465,1129104,1112077,246677,964767,1256464,1013769,1000968,873193,845676,692110,631790,579555,503292,434345,299525,188501,139582,71797,22345,5049
55,183654,885239,1138000,1109955,254897,941849,1267039,1019187,995772,880938,858437,690500,641399,583169,502131,443915,297591,188977,134738,76361,21739,5277
56,183329,875555,1149965,1097898,232413,951067,1281367,1017215,995981,888734,860158,712835,636681,573707,510870,443532,301880,191585,129776,77252,22990,5277
57,177870,869812,1158139,1093389,226674,954853,1264722,1037230,996388,900892,853958,710689,647073,568692,514247,451452,304124,194062,128590,80822,25027,5277
58,191960,850153,1178795,1085789,216038,961947,1244834,1079953,989794,906248,835960,732291,639178,585538,501988,456462,310554,193070,130437,72949,28844,4044
59,207254,836726,1160541,1096081,220908,959571,1247225,1094577,985425,905015,841470,734485,646707,584504,506657,454259,319436,189325,134989,72701,26495,5672
60,209785,829355,1155670,1096846,223413,947510,1266264,1095674,970778,927569,835740,748023,640260,588059,509317,453796,326108,188061,133556,73784,27486,6581
61,211484,815975,1160388,1106622,213322,943231,1269235,1097148,968170,936524,839603,762830,638965,587768,514255,451610,332007,189697,124851,84370,25289,7314
62,182118,829555,1135496,1124858,211684,934315,1269046,1111172,962915,945260,857890,758175,637280,593382,515418,455483,330461,191459,124017,88679,24847,7410
63,173977,824801,1131273,1132113,209120,939131,1264660,1118702,969348,943033,858326,776031,634993,598635,511446,463202,331293,192880,125498,86899,24128,7741
64,170289,804383,1149984,1124042,212303,932837,1262458,1133376,969712,950511,859745,780126,627026,609555,515910,464414,339237,187008,127681,85722,24493,7373
65,167830,788800,1162122,1123825,218766,925420,1243833,1156355,958231,965595,859787,779819,637450,613781,518678,461470,341297,198543,130310,84351,26768,7435
66,183976,762655,1164799,1123163,220174,927291,1230592,1169180,954406,986524,858169,769368,651905,613595,516342,467126,351328,205210,132816,82741,26723,6175
67,177108,761936,1156465,1130356,212688,920994,1230497,1181218,951241,996591,857082,783782,645691,625014,503607,481057,353686,208355,136695,83793,27518,6253
68,192986,767489,1133282,1127309,218753,915322,1241868,1170072,972670,997638,843994,807795,645708,620252,513768,476621,366410,210258,137976,86172,26931,7184
69,201147,759363,1112707,1127264,240988,895437,1238638,1168937,993871,1004534,847000,803925,659365,612512,520123,473726,370171,214074,138735,82626,30100,7622
70,192287,750979,1118772,1121128,243126,893879,1227664,1184639,998671,1002276,837747,819914,665240,605648,523947,477734,376244,221332,134183,82972,30826,7757
71,194201,737667,1118866,1126110,242503,896919,1220941,1182602,1005983,1003428,846494,823889,670370,596600,538824,472734,378457,223650,133449,83116,30925,8125
72,179497,752436,1109744,1126666,231431,884297,1231036,1203626,1010275,997593,848234,823779,678506,605385,546566,464887,375273,230382,133305,80124,32912,8818
73,173314,754532,1101143,1127544,216511,899750,1218013,1218818,1016279,984143,861474,837819,672881,600735,552322,466354,377594,237979,133533,82584,33570,8818
74,165247,745881,1088590,1128779,218426,890860,1205546,1252180,1006871,996600,865638,831119,681892,603943,549117,461002,385657,241513,134789,85147,34752,8732
75,171113,749717,1066035,1137675,222107,885057,1191499,1261965,1014082,990079,874996,844940,678194,614689,551177,460597,393038,240329,134270,79621,39505,7437
76,176255,749044,1057155,1149640,211260,883847,1178430,1276164,1012111,989816,883439,848114,698804,611387,541566,467688,394870,245488,134715,79153,37991,9277
77,174349,750060,1046309,1157909,201011,889300,1176890,1260722,1032242,990978,894526,841102,693626,623852,536152,474999,401656,249898,134334,78690,39750,9707
78,185715,721508,1039421,1177683,189750,892961,1173252,1240544,1075379,985604,900662,823746,716362,615389,552536,463522,405740,256782,135448,80262,38051,11715
79,175337,714871,1042404,1159094,207772,885736,1176081,1240573,1091178,981235,900108,829501,720853,619509,553173,465128,403750,265931,128363,82776,37058,9014
80,161276,716413,1038024,1154223,223099,873065,1164867,1259884,1091979,968526,921873,826049,731152,612518,558395,462944,401590,271463,132714,79114,37293,11246
81,171401,713768,1026331,1158941,229184,876756,1152454,1262923,1093203,965918,930834,831003,743442,608569,556867,469599,399618,274940,132402,72354,40381,11792
82,168418,726296,1010265,1134049,253382,870425,1142069,1262284,1108735,961130,939463,849214,736904,608190,560064,469543,398096,270321,134734,69975,42427,11142
83,171994,714983,997752,1129826,247043,884019,1145677,1257872,1115917,967552,936907,849460,753989,606562,563361,467837,401636,272221,135974,68949,40296,10318
84,177272,709400,972183,1148537,239499,883492,1143019,1255566,1130591,968691,944541,850343,758678,599954,575801,469877,397724,279567,133083,70194,37533,11167
85,161565,719166,953913,1160675,235969,886805,1141950,1235938,1153635,957237,959650,849998,759378,613412,576389,470918,390513,281123,143035,71801,37149,11113
86,160423,711060,945419,1163352,218479,904028,1145237,1222329,1166636,953512,979695,847362,751793,620007,575058,473669,392827,286338,143977,71995,37604,11829
87,168475,709606,938046,1154903,210838,918769,1131454,1222307,1178588,950347,989764,846574,765964,613205,586249,456494,406472,285406,149660,74840,36986,13213
88,164279,693321,959579,1131720,221927,904744,1131339,1233678,1167055,969973,989579,833928,789798,614525,576372,464963,404477,290559,151742,74047,35513,13384
89,169007,679197,959652,1111480,244161,882130,1133645,1233195,1163272,990595,998045,836423,789567,628162,570633,470607,403843,295017,153077,76133,35560,14331
90,176881,679191,942551,1117545,240756,879175,1134291,1223092,1178401,995299,995753,826227,806563,635412,565923,476094,404935,302384,156938,73132,36423,14311
91,167722,684001,931238,1117869,237922,887360,1136339,1216369,1176880,1001307,997711,833130,809604,639532,562111,489391,397053,303893,161531,72904,37153,13670
92,169963,678268,931369,1108747,230079,895385,1112476,1227724,1197350,1005300,991614,834979,806942,649692,568103,497112,393723,304061,163756,72762,32280,13900
93,173290,675117,927282,1100146,216417,909925,1113009,1212649,1212407,1010372,977662,849945,821081,645092,562703,506103,399608,300656,172818,72035,33790,13223
94,160480,690568,910791,1088475,225703,901763,1106034,1200898,1246121,1000612,990009,852818,814941,656291,564313,505372,395753,311504,174430,71441,35314,13009
95,163524,680417,920564,1065920,233672,902690,1101869,1185924,1255776,1008757,980551,861551,828808,653087,577580,504197,398048,317363,170096,72048,34878,12970
96,165422,670074,925097,1057040,234234,914093,1089807,1172629,1269370,1005930,982066,871170,830005,670927,576900,491302,406810,320214,174252,71653,33307,14049
97,168577,673962,924139,1046194,231376,924518,1084579,1170816,1254338,1026207,981819,883709,824500,666172,590754,483996,408630,321500,176019,73490,33042,14045
98,178624,665169,905262,1039306,238654,937014,1075985,1167160,1234949,1068557,976940,890238,807852,686849,584914,500998,394638,325020,181609,72851,34038,13795
99,179096,670542,887904,1040530,229526,928064,1087078,1169750,1237749,1084321,972703,890493,810724,693404,587486,503595,399273,323754,188640,70502,36595,13777
100,180353,671495,877487,1036150,228017,924538,1090608,1157543,1257059,1083554,960367,911277,807545,706858,580087,507146,400658,319261,196431,70830,34935,10843
101,174665,669641,884566,1024342,230551,926946,1099374,1147317,1257042,1086887,955383,920733,813040,718616,577659,507767,407458,312754,198410,71936,31517,13675
102,166130,674042,893947,1008276,210083,922522,1117191,1136316,1255628,1103335,951754,928180,831507,712195,579775,507809,414174,311910,194182,77089,31936,16086
103,159326,676730,885859,995763,217775,910207,1124577,1138645,1251695,1110139,956317,926252,831868,732020,577492,510507,410921,317486,194514,75559,31492,15488
104,155380,673777,885756,970309,233813,912759,1116392,1137085,1249389,1124565,955424,933717,833883,734267,572867,522302,412935,313959,197447,75669,31791,11870
105,160869,680506,879831,951937,237703,921007,1116277,1134236,1231151,1148808,941124,948401,833787,734607,585611,521562,413299,311420,202077,78817,34470,13016
106,171130,676825,871108,943443,247782,913698,1116630,1136919,1216183,1161809,937885,968428,831868,727349,595341,522230,414957,316500,201816,82598,32543,11903
107,177725,665833,877917,936070,236008,917023,1125173,1121786,1215461,1174955,934852,978634,830711,740419,588630,536106,406753,321435,204524,84066,34041,12669
108,188038,663732,857374,957603,205203,924496,1121868,1121998,1226192,1162984,955622,980776,815521,763783,591210,529803,414978,318335,213768,83316,35910,12836
109,178807,671160,848040,957676,195059,912972,1122513,1123364,1226856,1158186,977437,988342,818933,759986,604390,524769,420221,320814,215448,84588,36998,14021
110,174613,670261,855651,940575,194949,919147,1116377,1123804,1216630,1173315,982827,984765,811614,775365,610217,522643,423531,326095,215666,89913,36259,10795
111,165057,676093,851302,929262,200888,914608,1120637,1127051,1208022,1171468,990704,986227,820170,778735,614383,523646,433436,322353,217026,93478,33924,10937
112,158196,681959,846329,929393,207480,898811,1122567,1101983,1219120,1192311,994643,980662,821448,776295,625628,527469,440540,321631,214604,97977,32521,11940
113,160309,676837,846741,925306,205457,892233,1123445,1102516,1206160,1205854,1000910,963276,837454,791993,620013,522437,447308,325439,214942,101845,32800,13026
114,161930,684554,849382,908815,197007,889576,1124896,1095958,1193465,1239040,991656,975288,839416,783787,630257,524651,445287,327439,223479,101350,31115,15286
115,167200,678843,842275,918588,181723,880436,1133792,1093667,1179823,1250333,998137,968229,850288,796018,626973,537367,444203,331979,224321,98523,32023,16591
116,177112,677458,832771,923121,182527,870752,1146018,1082616,1165393,1264113,996165,970715,856415,798619,644851,539073,432164,332317,227229,99296,31794,16076
117,179229,668902,840641,922278,177309,864795,1154287,1078044,1163580,1250011,1015306,969863,869252,794132,640424,551861,428950,338306,226667,99621,33724,16337
118,176446,670054,840000,905160,189370,845846,1173748,1069835,1161108,1229508,1057205,962476,877520,775124,659583,543323,443473,331263,233197,102625,33503,16408
119,173497,669073,845913,887802,204021,832419,1155816,1081409,1161017,1232265,1074166,957855,875910,780280,667435,541621,447265,331822,233588,105587,32374,16615
120,162068,676120,849848,877385,207012,825308,1150382,1084939,1148841,1252014,1073907,944287,896576,779124,676551,534813,451091,337517,233105,109634,32360,16151
121,160591,676789,840886,884464,208814,813470,1153667,1094745,1138679,1252541,1076448,938541,906656,785053,687067,533149,450980,342899,231968,109959,34289,16057
122,165126,681753,836752,893597,179168,827050,1128884,1113254,1128522,1250664,1093826,935438,911688,805181,678925,537777,453748,347807,228120,108644,33527,17296
123,165673,683240,834023,885611,173021,820394,1123579,1122074,1130278,1246778,1100095,942562,906549,805506,696778,532808,457092,344478,236948,109289,33479,17124
124,169263,683971,827567,885508,167985,801737,1138729,1114366,1128981,1245139,1114066,944024,911829,806781,701501,527199,466351,344936,234253,111050,33267,17780
125,162773,677816,839785,879583,165298,786154,1152170,1111190,1128254,1226531,1138587,929317,925568,805614,700342,539253,467077,342996,231261,119374,35396,18446
126,158982,675872,846324,870860,182949,760009,1154632,1111213,1130691,1213077,1149766,926879,943574,801076,695204,548201,466029,341707,235465,121135,33451,17567
127,150077,670995,842997,877669,176417,759168,1146032,1119756,1115760,1212972,1164499,920688,955801,798327,706580,541599,475236,333612,242883,123141,36556,17993
128,150615,666300,849908,855524,192599,764519,1122626,1115444,1116085,1223908,1153676,940906,958036,784573,728250,542280,470741,338080,242584,127038,38257,17604
129,161007,662839,848349,846190,200798,756541,1101787,1116089,1117156,1224370,1146868,961754,964340,788526,728275,553965,462472,346990,241179,128957,36837,19241
130,173283,661298,843256,854049,191833,748428,1107312,1110463,1117290,1214628,1161137,967406,960401,782815,740678,561067,457335,349532,245423,133880,39744,18570
131,177624,656015,840589,849700,193303,735116,1110512,1114711,1118747,1205453,1158448,975804,961405,791161,743990,565178,455339,356605,242216,135116,41982,19083
132,181840,658719,839879,844727,179022,749528,1101390,1116641,1093679,1216920,1182868,977525,956761,789390,741292,577585,458089,365197,240086,134196,43254,17827
133,179135,663600,836807,845139,172839,751624,1092834,1116445,1093051,1204123,1199049,983745,938828,807280,757181,570985,458495,365945,242908,132917,48172,17767
134,171405,670185,846208,847780,165247,742725,1081878,1116069,1086095,1191216,1231400,971241,952425,808190,749984,580732,461467,361936,244768,142295,44619,18265
135,162415,666209,845767,840673,171049,746696,1059323,1124731,1084189,1177249,1243024,977297,946138,818932,757385,580219,470727,358203,250075,142817,45830,17703
136,171922,663217,854294,831169,176255,746023,1050443,1137239,1074037,1160387,1257642,974610,952795,825813,757883,599215,468673,353813,249306,147384,44395,15779
137,174049,663276,847855,839039,174281,747154,1040112,1144878,1069851,1158468,1244118,993997,952559,837652,752406,593927,482342,351977,253341,149688,48425,15758
138,175224,664892,846179,838398,185715,718602,1033128,1164774,1062512,1155996,1220813,1038522,945304,846364,737330,609542,471807,364399,246150,154799,50825,14161
139,181503,655090,841740,844169,173235,713479,1034352,1147761,1075773,1155610,1224261,1054695,939714,843866,737639,621040,473679,365365,247525,156327,53061,14323
140,164587,673213,837358,848104,161276,715021,1030232,1142630,1079074,1143633,1243465,1054241,927502,864032,740938,627742,464802,367297,247132,156779,55962,13389
141,165676,676604,836692,839142,171000,712376,1021211,1145266,1088435,1131694,1244800,1055598,923593,874508,746976,635522,461864,366859,248710,156156,57897,12134
142,168638,675180,845326,834829,167853,724904,1005145,1120483,1107388,1121539,1243317,1071757,919456,881998,764920,625058,465727,369059,247393,152951,59785,13353
143,170227,670388,848114,832242,170936,713693,992568,1116099,1116653,1123762,1237678,1082900,920701,879718,765485,643244,463057,372676,245710,157641,60304,13146
144,174077,668042,852528,825786,176087,708312,967180,1132218,1107824,1122465,1236111,1097137,923223,883030,765688,649109,461436,378269,247879,156587,60003,14535
145,160654,679507,840080,838004,160523,717951,948363,1145012,1106375,1121593,1217244,1121115,910331,895420,768267,647386,472285,382348,246829,155871,61456,15462
146,149510,684836,834345,844722,160070,709681,939869,1146819,1106794,1123665,1204050,1133826,908542,912184,765543,644039,482807,383317,245438,159487,64399,16534
147,153839,690216,820563,842997,166873,708151,932430,1139661,1112970,1108734,1203155,1148291,903588,921873,763609,659013,474218,392150,242041,163521,66027,18511
148,148137,691504,816406,849908,162615,690781,953799,1116224,1110268,1108946,1213426,1134984,925367,926790,743086,683579,476093,387222,247121,160003,68935,19898
149,155162,678906,823337,848349,167405,676657,953788,1095684,1110348,1110210,1218701,1126658,945949,936637,747166,684893,484991,380087,256709,157290,70989,21397
150,153800,663281,831606,843256,175022,676899,937318,1100307,1104660,1111263,1208102,1143597,950099,933132,740642,696707,494512,378349,256505,163196,73840,22178
151,149573,666505,833409,840080,167465,680107,926005,1103507,1109755,1112911,1199130,1142458,956852,930881,747954,699283,501487,378093,259343,165360,69993,22366
152,152485,657875,840329,839370,168225,674374,925468,1092836,1111914,1088364,1206926,1166802,954988,926775,747684,694778,511874,383697,263570,163051,70779,21783
