Period,"Gini insee, all income","Gini insee, labour income","Gini insee, labour and pension income","Gini insee, labour and family benefits income","Decile ratio, all income","Decile ratio, labour income","Decile ratio, labour and pension income","Decile ratio, labour and familiy benefits income","Top 10%, share of all income","Top 10%, share of labour income","Top 10%, share of labour and pension income","Top 10%, share of labour and familiy benefits income","Bottom 10%, share of all income","Bottom 10%, share of labour income","Bottom 10%, share of labour and pension income","Bottom 10%, share of labour and familiy benefits income","Gini insee, labour and IFE income","Decile ratio, labour and IFE income","Top 10%, share of labour and IFE income","Bottom 10%, share of labour and IFE income","Gini insee, measure IFE impact","Decile ratio, measure IFE impact","Top 10%, measure IFE impact","Bottom 10%, measure IFE impact"
49,0.38740751774212906,0.45872244631982823,0.40546705916558767,0.43914044762535637,6.757340710727204,12.044786606029858,8.405424618645307,9.225460841022661,0.23291751455390508,0.26558913405459417,0.24213796260501025,0.25232795655190354,0.027978489577393174,0.024087525909994616,0.022107454235093325,0.03168037490901023,0.45872244631982823,12.044786606029858,0.26558913405459417,0.024087525909994616,0.45872244631982823,12.044786606029858,0.26558913405459417,0.024087525909994616
50,0.38655922590203284,0.43168582801233479,0.39971621598047713,0.42347229527136171,6.6038530540885345,9.59960208299053,7.740403443345309,8.296895683878105,0.2330730486003899,0.2531964411703985,0.23985135891422413,0.2436183459719578,0.02995194787805135,0.024622529044323497,0.02287021749731659,0.0340345042531305,0.43168582801233479,9.59960208299053,0.2531964411703985,0.024622529044323497,0.43168582801233479,9.59960208299053,0.2531964411703985,0.024622529044323497
51,0.38797978094290314,0.43268568202612329,0.40406291406065792,0.41931730204240103,6.434607245611797,9.769006660743957,7.860437399945857,8.1823538548278,0.2330976556141046,0.2584771308377851,0.24103570032513977,0.24729270180757673,0.03187626975378249,0.024313829211995968,0.024269516129440664,0.034306306778097616,0.43268568202612329,9.769006660743957,0.2584771308377851,0.024313829211995968,0.43268568202612329,9.769006660743957,0.2584771308377851,0.024313829211995968
52,0.39074393314412365,0.43631517166192424,0.40566177122970443,0.4210558485916947,6.607714021315489,10.215522608116778,8.156142424115309,8.055640483895614,0.2326864566495717,0.25581032893424926,0.23961009717921442,0.24594935282233668,0.03106737921493088,0.0238031602228948,0.02422981794871165,0.03294105334215673,0.43631517166192424,10.215522608116778,0.25581032893424926,0.0238031602228948,0.43631517166192424,10.215522608116778,0.25581032893424926,0.0238031602228948
53,0.38874332863944416,0.43879773661799754,0.40493625426490604,0.42221887991661339,6.492183819360377,9.904015547792628,7.923417089295865,8.034958902074042,0.2316030834210761,0.26029201820189773,0.23939497111918043,0.24918419380221002,0.032668193943419896,0.025063702238081513,0.025668172716958225,0.03426650622919416,0.43879773661799754,9.904015547792628,0.26029201820189773,0.025063702238081513,0.43879773661799754,9.904015547792628,0.26029201820189773,0.025063702238081513
54,0.38923459324584464,0.43906560164709757,0.40578070754039247,0.42294365153526453,6.579233591557896,10.265311140883036,7.967894626164198,8.379418166757022,0.22943995353078292,0.2566197150680187,0.2378533012275951,0.24455701043572764,0.03231221668866934,0.02485542330823377,0.0244573415164859,0.03527516938340337,0.43906560164709757,10.265311140883036,0.2566197150680187,0.02485542330823377,0.43906560164709757,10.265311140883036,0.2566197150680187,0.02485542330823377
55,0.39109288937139475,0.43682251364980812,0.40630735751561298,0.42156232302748592,6.5546713657795515,9.941318443252237,7.896537671771997,8.060647576882818,0.23168321240298567,0.2620493037279351,0.2393169182360549,0.2510932127463994,0.03263963285270184,0.025638652705462305,0.02525768874691856,0.03529845041392923,0.43682251364980812,9.941318443252237,0.2620493037279351,0.025638652705462305,0.43682251364980812,9.941318443252237,0.2620493037279351,0.025638652705462305
56,0.38188940231431379,0.43497047896894858,0.4003787701836119,0.41502810665338002,6.40999756336452,9.97883688263954,7.829194971888093,8.151180858931781,0.2222082566113057,0.249396829111291,0.23272424287988897,0.23429417438034827,0.03208479899771666,0.026744788847845632,0.02483883909180214,0.036337674544259034,0.43497047896894858,9.97883688263954,0.249396829111291,0.026744788847845632,0.43497047896894858,9.97883688263954,0.249396829111291,0.026744788847845632
57,0.38445449494672979,0.43941009233013406,0.40566944081737905,0.41655553808627527,6.453643858663557,10.349541181541662,8.119822979850964,8.06754047774087,0.22356550765755115,0.2554252285436838,0.23596263685768132,0.2376653581702203,0.032626406556467626,0.025563929693134285,0.02479054971483367,0.03587981991135461,0.43941009233013406,10.349541181541662,0.2554252285436838,0.025563929693134285,0.43941009233013406,10.349541181541662,0.2554252285436838,0.025563929693134285
58,0.38211767184551693,0.43994819326037932,0.40140950810571052,0.41930285672995093,6.3569514750539104,10.482478185282098,7.926702264144313,8.3960912807583,0.22809229344347698,0.2572914300930157,0.2388625999748565,0.24166172477857098,0.03304737316057563,0.025935065874438668,0.02512967737993201,0.03654651001685779,0.43994819326037932,10.482478185282098,0.2572914300930157,0.025935065874438668,0.43994819326037932,10.482478185282098,0.2572914300930157,0.025935065874438668
59,0.3852991064828421,0.43935296474942254,0.40247654901964824,0.42087538646553996,6.4555342109277785,10.37678013066732,7.831023826794815,8.4218760036581,0.22215853670170718,0.25142672087750634,0.23201763377807855,0.23725941796292105,0.03285995039049756,0.02461910943461226,0.02574899852388638,0.03411103014742694,0.43935296474942254,10.37678013066732,0.25142672087750634,0.02461910943461226,0.43935296474942254,10.37678013066732,0.25142672087750634,0.02461910943461226
60,0.37766904665734474,0.43389386422474596,0.39649066904895314,0.41381271575955253,6.262329015527541,9.861716295603218,7.6988848752325,7.912188668374692,0.21838893952291188,0.2438351110330789,0.22855402538692254,0.2292852757004371,0.03323036005394816,0.026761115421505128,0.026163667317321383,0.03620602458430299,0.43389386422474596,9.861716295603218,0.2438351110330789,0.026761115421505128,0.43389386422474596,9.861716295603218,0.2438351110330789,0.026761115421505128
61,0.37937254933183706,0.4368105438780025,0.40049415377296033,0.41156098510023725,6.393502240000809,10.508960892605957,7.95901965615163,7.96939324762709,0.2191809764973243,0.2473752047159822,0.2311256367995059,0.23050047639128513,0.03381833608913477,0.026041959091207087,0.026362171265078095,0.03590541844646726,0.4368105438780025,10.508960892605957,0.2473752047159822,0.026041959091207087,0.4368105438780025,10.508960892605957,0.2473752047159822,0.026041959091207087
62,0.37741344671006893,0.43385534301183637,0.39677549406539858,0.41335277141180526,6.221876538309613,10.140936452761808,7.699955173996707,8.047882377125218,0.21742015368803777,0.24529091064398348,0.22762103840148437,0.23064498887702642,0.03347187508490497,0.026219645460317516,0.02608330296503537,0.03605529162923934,0.43385534301183637,10.140936452761808,0.24529091064398348,0.026219645460317516,0.43385534301183637,10.140936452761808,0.24529091064398348,0.026219645460317516
63,0.38262047604637928,0.43795925739213215,0.40081580575201259,0.41717867786647417,6.153637635589596,9.908949777530239,7.601897732509073,7.888617804951861,0.22325905653403436,0.2532049277690537,0.23336260174679246,0.23861762972103068,0.03634913742296635,0.027173846367481977,0.02863917499037641,0.037517071112014806,0.43795925739213215,9.908949777530239,0.2532049277690537,0.027173846367481977,0.43795925739213215,9.908949777530239,0.2532049277690537,0.027173846367481977
64,0.38588114467099482,0.43722157173229109,0.40326159982622717,0.41820766224134914,6.292381995658204,9.642591361918223,7.706943872437222,7.872845834565963,0.2252329323756848,0.25959080160520737,0.23496879544763383,0.24544833287137807,0.03464501381717492,0.026760795310000137,0.027603900969644123,0.036062093259330574,0.43722157173229109,9.642591361918223,0.25959080160520737,0.026760795310000137,0.43722157173229109,9.642591361918223,0.25959080160520737,0.026760795310000137
65,0.37968245569869474,0.43662724031185063,0.40049732968246526,0.41306975227684678,6.128130482724566,9.768598924111316,7.533806947405421,7.897019690695344,0.220945382358427,0.2584491561557959,0.23304016646227887,0.24081661670073426,0.03350495154806809,0.022800652939868382,0.02623921665736012,0.03258478880082937,0.43662724031185063,9.768598924111316,0.2584491561557959,0.022800652939868382,0.43662724031185063,9.768598924111316,0.2584491561557959,0.022800652939868382
66,0.38143929855929631,0.43564843225587713,0.40220162135465981,0.4135794620832613,6.148302588662762,10.015016507037888,7.79454877867275,8.016739940669307,0.22430061407555812,0.2600878708933746,0.23532985610436263,0.24395944705974626,0.034631616823208235,0.0238602732444341,0.026780162808900828,0.03442585773014651,0.43564843225587713,10.015016507037888,0.2600878708933746,0.0238602732444341,0.43564843225587713,10.015016507037888,0.2600878708933746,0.0238602732444341
67,0.37687531651791123,0.43557965090581413,0.39742181289695988,0.41275475947325396,5.980038392234766,10.113047525895455,7.584144239903419,7.7800189883002515,0.2217486498670819,0.25048454348076477,0.23258196239492762,0.23489186681877633,0.03630689134385631,0.027456177211200306,0.02879550479345405,0.037576733669008905,0.43557965090581413,10.113047525895455,0.25048454348076477,0.027456177211200306,0.43557965090581413,10.113047525895455,0.25048454348076477,0.027456177211200306
68,0.3766223513513462,0.43689154605018188,0.39848654542269135,0.41119789672093093,6.034786834049284,10.293422876795622,7.658578827737037,7.778313666084456,0.22424841265850967,0.25616458756827193,0.23583984735337607,0.2392631720464307,0.035176884665329956,0.026753447951612087,0.026858258716406895,0.03792695612473519,0.43689154605018188,10.293422876795622,0.25616458756827193,0.026753447951612087,0.43689154605018188,10.293422876795622,0.25616458756827193,0.026753447951612087
69,0.35520048376749197,0.43473896811642537,0.37931828885858532,0.40603037903457251,5.579451886840575,10.152286229603202,7.383666128626951,7.469443540307312,0.21676124791824822,0.26274690409589935,0.2295729531523605,0.24252489999757396,0.03838618205972649,0.029942555566953688,0.02881670787955647,0.04305219325999663,0.43473896811642537,10.152286229603202,0.26274690409589935,0.029942555566953688,0.43473896811642537,10.152286229603202,0.26274690409589935,0.029942555566953688
70,0.44119110327762567,0.4429274646480878,0.39666787071598908,0.42428374937405167,12.476661531397179,11.425195905158779,7.909211783258454,8.488229245995308,0.24844476720352404,0.30258255170846227,0.27067216052749815,0.28317185693695773,0.020955217392344558,0.00044306634148293036,0.0011540478951010949,0.0009304639124687009,0.51959034921231828,13.823050626215895,0.2856306439459538,0.029147305095464957,0.59022725425556988,13.823050626215895,0.2856307014442097,0.0004182440434504071
71,0.41843125266035658,0.44451298156658714,0.39366277186586557,0.42727556143816658,8.47024688999354,11.754163052078297,8.650268576050681,9.665485079668777,0.24366637380488798,0.30692288400188195,0.2705909102756285,0.286574757385893,0.03287656179935092,0.0022925440415848828,0.0030494279908397657,0.00436346985686676,0.49104464510976098,12.531919165859854,0.2816922482739315,0.04454321156164122,0.59162946593581422,12.531919165859854,0.2816924191486361,0.002104086435845159
72,0.45750804153184921,0.44789325267476443,0.39860935800823455,0.4246687771829521,27.215194197856423,11.521268137338014,8.322604624349623,8.942857617882185,0.24959840698473035,0.2994024068695238,0.2665083434246227,0.27958464241015,0.0083376897781904,-3.913298311471229e-07,5.125321618768575e-06,1.1488293338908145e-05,0.54949932102371657,27.39394195118792,0.29137168805469726,0.01256686440924498,0.58374457095986121,27.39394195118792,0.29137168805469726,-3.8083338968342537e-07
73,0.44870491501795484,0.45049080691357607,0.39907029710556186,0.42142279386173875,27.172394501488704,11.665847945838271,8.227446102622784,8.375402642127764,0.2513923151625586,0.308630737469897,0.27138251527988444,0.2835332120974489,0.007742559048429964,0.00026447528082405354,0.00018311642512529205,0.0002428889455746752,0.54599545504219249,27.97555953441677,0.3007205638957216,0.011758199043155176,0.57839764009209826,27.97555953441677,0.3007206208810903,0.0002576968558255399
