period,Contributory_pensioners_share,Moratorium_pensioners_share,universal_pensioners_share,retirement_coverage_for_legal_age,retirement_coverage_65+,All_coverage_legal_age,All_coverage_65+,Contributory_retirement_coverage_legal_age,Contributory_retirement_coverage_65+,survivors_benefit_coverage_legal_age,survivors_benefit_coverage_65+,Moratorium_benefit_coverage_legal_age,Moratorium_benefit_coverage_65+,PUAM_coverage_legal_age,PUAM_coverage_65+,Mean_Contributory_retirement_pension,Mean_survivors_benefit,Mean_moratorium_pension,Mean_universal_pension,Mean_retirement_pension,Mean_pension_benefit,Median_pension_benefit,Median_pension_to_labour_income_ratio,Mean_pension_to_labour_income_ratio,Mean_family_benefit,Mean_child_benefits,Mean_Contributory_child_benefits,Mean_AUH_benefits,Child_benefit_coverage,Contributory_child_benefit_coverage,AUH_coverage,Gini_retirement_age,Gini_retirement_age_non_labour_income,Gini_65+,Gini_65+_non_labour_income,Gini_retirement_age_has_income,Gini_retirement_age_(has)_non_labour_income,Gini_65+_has_income,Gini_65+_(has)_non_labour_income,Total_SIPA_beneficiaries,Total_SIPA_benefits,Total_non_moratorium_beneficiaries,Total_non_moratorium_benefits,Total_PUAM_benefits,
120,0.42494454974210333,0.3637922208312717,0.2347636841142334,0.8451004192139668,0.968211234041097,0.8591042355010973,0.9718367127725407,0.37825807391017807,0.42632858966595977,0.2499549739089346,0.2698735930357348,0.27878952217790703,0.3190613774347694,0.20897140351841295,0.24760741217434618,6389.948775024006,4077.6752058693542,3486.1071745739532,3077.7979829315254,4633.534474880661,5796.5254895935077,3863.4498937361873,0.7398421828565711,0.8983793503256339,696.23200748412319,668.81374456877109,626.64512673435877,864.78161090104629,0.8440176450109734,0.6473803789522312,0.19663726605874216,0.37956152942184374,0.38657451917965091,0.31548180980285051,0.31089678384060127,0.33983933091042734,0.32503385369863702,0.30750677508979846,0.29751261689615394,4786114,6389799,3050198,3543410,1041931,2032
121,0.42501182018250183,0.3592599803161439,0.2390924611907746,0.8482209396800493,0.9685948888273826,0.8609699380830975,0.9717257955010515,0.37920700737639634,0.42573399476250295,0.25101400434659055,0.27097660158828163,0.27653541510740404,0.3153304425377495,0.2133247415459614,0.25217294622221276,6370.8614523424867,4092.9317098168831,3483.3137889713116,3072.1293470997707,4621.4145767684004,5799.9087176448602,3864.6582196091563,0.7408837510313875,0.8978208470528544,850.0878596416751,823.63522833181867,780.81053195160007,1027.0429338025581,0.8501183800788185,0.6555786560378313,0.19453972404098718,0.38095953326975684,0.38477202547124773,0.31810541776723,0.311531250927574,0.34100160159633042,0.32371631797833544,0.3094718764034734,0.29807935347842729,4803785,6415643,3058450,3557410,1065988,2033
122,0.4268049724469303,0.3540283975731756,0.24252824527651287,0.8470916053658922,0.9673636034436877,0.8591468221093725,0.9705429132708656,0.379883135525913,0.4267197555564392,0.24841686767645285,0.26878062221013327,0.2721364534056763,0.3098824723604517,0.21586531605063558,0.2553589088322554,6361.3475620945628,4104.7504180399574,3476.7548158432496,3071.9467102208478,4618.7637790783547,5792.9853878659787,3864.0104795120828,0.7382981731866934,0.898807199284498,688.10403942947642,672.04713073592575,626.82095345204857,919.31980580613288,0.8605171433454095,0.66507607399333,0.19547365984819445,0.38118046777195752,0.38644922241797874,0.31909179545022809,0.31241641600304471,0.34209717435102027,0.32563291046237569,0.30986208900100848,0.29869283965184179,4818725,6418620,3069348,3567773,1085270,2033
123,0.42571537200146375,0.3501105166670901,0.247521007972622,0.8464557019929752,0.9674196450854449,0.8588467196735229,0.9709154990364354,0.3782793214842527,0.42510231424405676,0.24651911060803158,0.2666179724047084,0.26898124613968866,0.30637697802847347,0.21994056382972194,0.26051265956987674,6365.2793133752984,4125.8958640824567,3476.5378415979603,3074.3233420972679,4615.734082644155,5785.7441885870121,3866.471502823013,0.732133146865225,0.894169206498327,686.75962186784034,671.10791998968102,630.48146121820173,880.2963185166634,0.867261260020604,0.6745054913042212,0.1927883762318027,0.38108099634589571,0.38713079863184607,0.31793873638946418,0.31234400651582467,0.33984227597118144,0.32519159855349611,0.30895028703120092,0.29869840779219586,4835184,6420300,3069194,3560394,1110653,2033
124,0.42479935251007817,0.34525446065266363,0.2543351959400872,0.8459256572168603,0.9674147479004906,0.8581569962912897,0.9709490229618408,0.3767600224980385,0.42413024318346554,0.24604098329662435,0.2668939000098757,0.26522339701475606,0.302082459896436,0.2255731643144558,0.26678489508508907,6380.255569638909,4139.4004944305507,3482.5194227574798,3077.763041929979,4619.9785193530597,5790.4250790699607,3870.1114023828891,0.7389198816695863,0.8970960028559416,709.74953337488296,676.88552960194522,639.1827877123211,870.09270701414221,0.8499345618394346,0.6627318696023047,0.18723534088251775,0.37921622599135363,0.38645620124583302,0.31820264553911431,0.31270822317510538,0.34045998124646182,0.3258367156649743,0.30900533612967501,0.29898104061862235,4853029,6434195,3072694,3560364,1145410,2033
125,0.4249309980765783,0.3406665353398303,0.25925732460673884,0.8412357631745788,0.965172531553347,0.8539378693949523,0.9687193712244019,0.3743964042356475,0.4228822488535777,0.24573156069909752,0.2670673161961324,0.2603130263576407,0.29742701521880927,0.22842534562993838,0.2708273361916144,6387.051748402243,4167.746661081268,3487.7423057553942,3079.4598348188979,4623.6224703991475,5803.6437789440024,3871.7598994644559,0.7355987108385855,0.8983896463804386,834.94165506077434,825.45875065523956,782.82964066076556,1044.2366600803425,0.8597962976094775,0.6675188231029274,0.19227747450655006,0.38205403728902176,0.39043533920482232,0.32085915415605576,0.3153808879023513,0.34066853359195176,0.32697391104340134,0.31126910267163854,0.30021827666602097,4868492,6447294,3076894,3561492,1171322,2034
126,0.4267717923717119,0.33710447730779436,0.2606847110409013,0.8360659134818735,0.9629925582811614,0.84892328763303,0.9660462927506678,0.37314950955709075,0.423632878279685,0.2444946214735133,0.2655025813029698,0.256460739003187,0.29344778109443553,0.22793065008668545,0.27149101964927497,6376.8737892052122,4177.3853420601972,3480.6846926065837,3077.646070788584,4621.1129094659018,5800.9074818721765,3869.3775745897078,0.7347468583827703,0.8953641889626281,698.07724896535456,671.90086555974517,630.41790954093892,891.36914897556665,0.8330171551520141,0.6481120782053806,0.1849050769466335,0.38403905763688567,0.39532931037802194,0.32185707036282329,0.31775385611822449,0.34254588476225611,0.33106069142394562,0.31213947873853848,0.3011838490227684,4865123,6434866,3077348,3560740,1176919,2034
127,0.42912323850039885,0.3327758574847115,0.26215323938668794,0.8316867650659022,0.9614672277517261,0.844143746941035,0.9647365368276019,0.3730408900194098,0.42493943355481306,0.24182913249919535,0.2637798024587914,0.2516625071484196,0.28889335950255435,0.2278922905318039,0.272649822592684,6386.196486020056,4192.0818518933975,3477.0083545666453,3078.8086882230245,4630.1807143645538,5809.6824550120464,3874.1477161655589,0.7296409001380096,0.8913537541555915,695.06668079073006,666.1620104795926,622.28929001366032,866.53296490565276,0.8375841516984354,0.6414702822770432,0.19611386942139214,0.38799564705147627,0.39911853867668029,0.32340914058805109,0.31844654518919385,0.34642077812611738,0.33144388704530242,0.31307675646461913,0.30110597454705906,4863583,6421506,3079795,3557546,1183150,2034
128,0.42955287660578634,0.32725892766393716,0.2674337468127323,0.8300490667663423,0.9602122411347355,0.8423395028064413,0.9639100624177921,0.37226689839211746,0.4242020029196344,0.24168618562954974,0.26450350734552946,0.24702600707125175,0.2835808982978738,0.23176828016618053,0.277596221217921,6384.9466629080516,4199.6457191592481,3481.3023051791556,3084.6018075675479,4631.6880748987696,5812.6829874229916,3880.8815806821003,0.7318909942315263,0.890419462544032,697.37646192361012,664.98433240695192,624.91578219083408,870.35119424739048,0.838590070937557,0.658835741857084,0.179754329080473,0.38594450106114342,0.39886039668578993,0.32246704441310065,0.31864968256769322,0.34447591256698901,0.33159883287878228,0.31136167376030538,0.30038203572209171,4878169,6437426,3085346,3562496,1210357,2034
129,0.42836195799409565,0.3226242770523773,0.273363659176698,0.8283563281527675,0.9592768338946551,0.8408411941467272,0.9630007933246906,0.37019004700332425,0.42287119798857475,0.2405342375406979,0.26290803010763947,0.24296879306183036,0.2786661673767131,0.23624064637648656,0.2829426085927194,6391.4052194521855,4221.1723542421432,3482.4215085464125,3086.9737537216215,4629.7796337419268,5811.6248273302735,3883.9015805652598,0.7233969282155549,0.8875195167714893,842.61759056632843,821.32239759873403,787.51397311912103,1010.6407507703784,0.8296992314953572,0.6700264569352449,0.1596727745601123,0.3861384426251625,0.3994019827712878,0.32351253637581856,0.31947601993923685,0.34419178589715976,0.33168330240849253,0.31264877240108668,0.30092049219388556,4904074,6458897,3092477,3567130,1242940,2035
130,0.4290086840669394,0.3177776852568078,0.27769117328033344,0.8277034417263064,0.9584681891379003,0.8401397283744231,0.9622443027435574,0.37015502959944746,0.4220658466466851,0.24091762730239194,0.2636374513963893,0.23907195130228684,0.2745359003865627,0.23959604614681576,0.28718043083455214,6391.8605667029706,4237.5220638006813,3483.5039589201315,3090.9322190885832,4631.5410598911194,5818.5688675319079,3888.7378462133647,0.7326778174029169,0.8878664096795587,700.3096781846458,671.09627249759023,630.19331345653598,891.79540842351139,0.8287149639028076,0.650173567222206,0.1785413966806017,0.38629193329858952,0.40106779970997591,0.32470305814861372,0.32053143338124906,0.34408011659466048,0.33280939100603418,0.31306890209100713,0.30180125473316255,4926059,6484446,3109280,3584817,1267252,2035
131,0.4298019250461499,0.3137058318911956,0.28084258152413916,0.8272856940062439,0.957645494114841,0.8399382546605532,0.9616012019213954,0.3701429390676145,0.4225323254439566,0.2405876764616509,0.2619504460156455,0.23625311447212405,0.2703641665675671,0.24186001151465106,0.2898832039473135,6382.4805029230156,4263.3377546312449,3482.7535532058241,3095.0236361084753,4629.3513976572594,5821.134204407198,3893.5586647148671,0.7236004977966208,0.8836770846428091,696.11449032065968,663.64304322201451,621.86722275813622,873.72729434031191,0.8440491683298404,0.6611666612545868,0.18288250707525372,0.39048567859569761,0.40203956272083802,0.32767554961867246,0.32134328273808194,0.34902954371325734,0.33431815503210399,0.31538464932629628,0.30175475682544511,4940045,6488601,3110599,3586512,1284638,2035
132,0.4320256578100906,0.3078780993658666,0.28508991277221124,0.826734891982898,0.9582042952717147,0.839611929690256,0.9624369895328034,0.37106591123863497,0.42440632434564657,0.23921063572500237,0.26053943999883783,0.2322728754238847,0.2658826605698348,0.2448631148529269,0.2936603452264019,6359.6546704509146,4280.2804068872874,3486.5580810357155,3098.4823731709871,4626.5883301469821,5812.8111731711124,3898.3866144997255,0.7257988358534053,0.883608197565427,690.97649064719326,661.89949564139806,620.35604608317328,896.14123697771402,0.8246838433210624,0.6554454179873412,0.16923842533372116,0.38822028372546363,0.4029648416451117,0.32404859049636336,0.32062002996409594,0.34442483522853756,0.33198090096554145,0.3112620562140116,0.30131428040858921,4976893,6517569,3126740,3604675,1313970,2035
133,0.43346447826893014,0.3041015043197355,0.287210004886838,0.8255849971843567,0.9578133401077696,0.8382731982665431,0.9621026794244962,0.37166157080990364,0.42532552107953786,0.23931706368844072,0.2618114216728423,0.22890697396624343,0.26262270787178965,0.24625990575941867,0.29534265663640785,6353.4510975172079,4293.3566320624814,3496.4995385253001,3102.1793649600922,4631.1276139005986,5823.2413004505379,3902.7869535264545,0.72686981100798,0.8832463343931994,833.98598491039024,811.63824656891165,769.39759811286501,1060.014578460203,0.8487457149612707,0.6823263823035733,0.16641933265769737,0.38933087541854233,0.4033356017024019,0.32576386316535488,0.32084723750236027,0.34572563432416137,0.33234132189277216,0.31209257592092404,0.30125586348190775,4991091,6536041,3140383,3619396,1327663,2036
134,0.4334924200796909,0.3005992471357369,0.29110348483098336,0.8212543316101674,0.9551857179488369,0.8346415812859349,0.959472170853843,0.36951227390002545,0.4245443600832466,0.23907451464525473,0.2612710984896923,0.2250797491093847,0.25863159938274016,0.24813885004112374,0.2977830283586583,6339.7867300600046,4316.031801484527,3510.3205502777223,3104.3831038994213,4628.6177977137668,5827.9845799758223,3906.9632061998295,0.7250605829078931,0.8800790069485024,682.73543417857195,662.76058317005072,624.435359884185,891.55811899445723,0.8333831102059961,0.6720586044168456,0.1613245057891505,0.39044712925751379,0.40627063570284783,0.32617870880102989,0.32217122392077974,0.34558266400355009,0.33374451918217879,0.31263143521618164,0.30123713416385262,5006555,6551434,3149268,3628391,1348288,2036
135,0.4334617845312392,0.29623979508063547,0.2952490272549383,0.822127697996199,0.9546191198051541,0.8351340161687077,0.9592150279529958,0.36965273174523827,0.4236483884949385,0.23804762817110672,0.2602592225084871,0.2219666422220118,0.25461999986799055,0.2517860013609727,0.30186001280491426,6365.762909977283,4336.8466699083529,3517.9011185644117,3113.3263141674215,4642.683922206832,5842.9506481894823,3917.7762021018098,0.7306429126134684,0.8827995114775311,683.8956703367711,659.44690240736884,619.18781684623923,900.81484865103585,0.8365993435042853,0.6744937554661302,0.1621055880381552,0.38994788288631793,0.40635382030688028,0.32617522952298206,0.32312096322144856,0.34736784095161177,0.33572920227444353,0.31268858427345353,0.3023623470548647,5021407,6560556,3155229,3629809,1371993,2036
136,0.4353327527552434,0.29187776972213764,0.29766217219145347,0.8224360785131106,0.9542495205686501,0.8359448605469882,0.95876726221004,0.3710696136051362,0.4254047284922423,0.2372415281004058,0.25810753928097446,0.21884574281846014,0.250467063870697,0.2537217485265765,0.3037599544526537,6351.3531999953757,4379.6432525674718,3522.5023408470984,3121.6705763141808,4644.3563431182747,5848.6426620873717,3927.9909407523733,0.7294454535644639,0.8798946393983227,699.72848548587922,667.75206993536449,624.63909601699868,958.41119638503994,0.8258180795009302,0.6660831785115766,0.1597349009893537,0.39099030529489409,0.40655496042224265,0.32615534064486923,0.32318740514477157,0.34844229415028893,0.33596021669388454,0.31258468916467697,0.3022980379663584,5043229,6569703,3171091,3642671,1387707,2036
137,0.43541857372912074,0.28710228787581166,0.3038944943508156,0.8222407117447048,0.9515313487556677,0.8352545330267276,0.9566738178017173,0.37031692788576676,0.42266904013621653,0.2370054689678115,0.25895747060266067,0.21593196292486774,0.24693830254605917,0.2584576826513684,0.3087625028914703,6332.9716638272976,4409.4015295791069,3542.63107612862,3121.0650431280351,4640.2232560946431,5851.5920320533614,3930.6656196811832,0.725524126238357,0.8775803059727253,842.27594817197371,824.01400208406653,783.19009778008387,1074.7678632595216,0.852758346452859,0.6889960463223972,0.16376230013046184,0.39092850817494207,0.40608485964760888,0.32774604537301744,0.32512810841551126,0.34942265065569739,0.33777363905509405,0.31340509060515859,0.30306991429361446,5057916,6581178,3169669,3643859,1420226,2037
138,0.4370264336214586,0.28199762498903896,0.3061309721090144,0.8231800335741432,0.9496790957616406,0.836632815509144,0.9549275215347026,0.3718627217891564,0.4234812265864091,0.23513715463834087,0.2559035121568048,0.2122368574139527,0.24186996760878215,0.2604846932692009,0.30978302438923777,6325.5948231539223,4392.911154538293,3543.653253726065,3120.0018973245587,4640.0962050560938,5830.818928657658,3929.1672363775565,0.7257332082489097,0.8759842762788926,704.51515636427496,669.80954818849693,629.92653967803619,890.22616861294534,0.8460170014895074,0.6730122215869384,0.17300477990256913,0.3883187750761804,0.40478966173687525,0.3275399573314921,0.32555932567059748,0.34868754787565148,0.33866901249888404,0.31288878263282621,0.3022613338612245,5099156,6615303,3190609,3665411,1441838,2037
139,0.4370754625017736,0.2777093482779132,0.3103634357111486,0.8210255406690342,0.9483334882185741,0.8345812576199675,0.9534382921178367,0.37075952230236786,0.4224908323960106,0.23403338229604317,0.25487402489059224,0.2083255381040077,0.23768859948492646,0.26327307075473305,0.3135614312250782,6321.4541680797493,4386.0985206804471,3535.4612395940203,3123.819699275823,4635.4785736363074,5819.4037307277913,3932.0247123805243,0.721884526559177,0.8697103496151033,705.59756133486508,664.30697429506279,624.04083258562241,883.89440162254039,0.8524425208831319,0.6801240330455256,0.1723184878376063,0.38979583389914724,0.40597167141200458,0.328758668513638,0.32536442909851282,0.34927640673141441,0.33925531344234949,0.31396075651692024,0.30157795628691714,5119043,6632364,3197642,3676257,1467745,2037
140,0.44064908586855467,0.27340508635304156,0.3108772800532767,0.8185806924512469,0.9471637783951904,0.8330833813163886,0.9523737294229272,0.3726086015492445,0.42568342048495733,0.2335284594682508,0.2542870940429135,0.20417906687395584,0.2331977483821283,0.2628748187364627,0.3134178044598372,6323.265286432058,4405.3799320925073,3526.8318216555404,3126.9480719879157,4644.460895031475,5830.3431009839505,3936.4664703857215,0.7247604001700724,0.8737319917490131,714.00087184465815,670.52250823172108,634.64124390174663,909.14576498328938,0.845315545242841,0.6918236472139063,0.15349189802893473,0.39045251873258086,0.40682632024457982,0.330116837620684,0.32696094808488629,0.35058105938695094,0.3396925381282308,0.31485796771069113,0.30281052366146061,5132437,6640055,3217225,3696283,1473258,2037
141,0.4420385889567066,0.2692602257452073,0.3138332341007391,0.814396172858065,0.9464136137848677,0.8295068398666513,0.9522016320619285,0.37145383642682184,0.42601453356652536,0.23037661269641957,0.2517927696353481,0.20034097641638737,0.22994943741715826,0.26372032152236774,0.3157338985275871,6307.6183691223277,4404.052192590726,3532.2835440602935,3129.1706269575425,4642.4469098215977,5811.4499304157562,3938.5510465204702,0.7291303335912918,0.8695191238284109,840.16541089294753,821.93771161824463,780.9540571120865,1052.4012289866723,0.8492686018557953,0.6854705391979751,0.16379806265782032,0.39282667056725057,0.40852499053372288,0.33120864959903173,0.32666647930442294,0.35065713803287057,0.33847010545694628,0.31575865071507442,0.30284026912657203,5149023,6639426,3225034,3698816,1491167,2038
142,0.4419676524992555,0.26545880852813,0.3178253100737802,0.8143228313961486,0.946098413774152,0.8300219273022479,0.9520119898376348,0.3711910581557006,0.4253113362296411,0.23007357068741185,0.25099718629935147,0.19741089094174671,0.2268036175187847,0.2669288408050379,0.31935692020317985,6305.6086901651797,4423.5225128470174,3530.5039234552514,3130.5651923034038,4639.7273314986087,5809.3700954316619,3940.5834741996828,0.7333837902310748,0.8689172317158529,705.62227523519016,669.96792431540234,632.81098521975787,911.0014803499356,0.8392158853530616,0.6837755466191918,0.1554403387338697,0.39209518370044105,0.40915998302876821,0.33013110410564545,0.32671038380006628,0.35003055002502698,0.33859875189311556,0.31411096544491712,0.30304717584051238,5173158,6657856,3235104,3706646,1515461,2038
143,0.44066144612899133,0.2611871048713892,0.32333370050669924,0.8118042112734598,0.9444512390546669,0.8273786715885066,0.9507121065110554,0.36872881310071554,0.42299187385523884,0.22841796978989717,0.2500280669668421,0.19359355473117568,0.22267380247085478,0.27055339801249234,0.3240213722896561,6303.2690968916495,4435.8206406929648,3524.8580157103438,3134.4367144005041,4632.531895774664,5800.8214153202098,3944.8696405035407,0.7311969549418832,0.86688615366608,702.25218729959158,660.98138289423446,630.18426122083076,850.34743636931091,0.8485955873931573,0.7062469969352553,0.1423485904579021,0.39378347772542482,0.41128230398747306,0.33092162771717304,0.3275248581512154,0.35090377971214048,0.33967899366582521,0.31412962963728858,0.30315994662940021,5203855,6687544,3246427,3717080,1549860,2038
144,0.44270659342372637,0.25814436204324936,0.324540300074317,0.8090182296184638,0.9418458756245711,0.824622295450508,0.9481305689735181,0.368732064466286,0.4235076474600342,0.22726059146615749,0.2486669760324564,0.1911237483001607,0.21955129502803497,0.2703108935501509,0.3241474532862848,6315.5132252250851,4450.4507269048536,3529.8372234587964,3136.5119583642545,4645.1078033591484,5811.1411268763341,3949.3687435656216,0.7323795453287967,0.867795921373348,706.61981554492797,673.52971835981441,633.4993786757077,926.24735390877618,0.8364687168093756,0.6740689727759749,0.16239974403340074,0.39547597114176913,0.41274858043194096,0.3293414664486819,0.32859961325486337,0.35147703360863658,0.34009865407022799,0.31170121125566325,0.30298822337299508,5227759,6706744,3269579,3736061,1561193,2038
145,0.44384348143103425,0.25289853980438376,0.3285936619091728,0.8094019095082454,0.9409617417849774,0.8251207495289143,0.9479043331686753,0.36958208578588353,0.423905021975786,0.22480383895662231,0.24576732350912248,0.18730126478878759,0.21482819838056263,0.27361521803330485,0.3274781985760127,6295.9953497247179,4449.8042818829554,3512.7131575404801,3131.6651274260048,4632.1941115362224,5783.7674367152094,3942.1813073112212,0.7324547392270272,0.8626175629693097,832.34712442888554,816.22404477507007,775.55934808340453,1066.1668951828569,0.8460537953455597,0.6864435924650997,0.15961020288046004,0.39377718257460698,0.41264133234916262,0.33146998197970723,0.32868884567891038,0.35102174004391251,0.33998340812304856,0.31341958066625009,0.30253724054051973,5263630,6731131,3288151,3750607,1591733,2039
146,0.44530066104324556,0.248028848954449,0.33277316543474855,0.8066757353445227,0.9406943640479968,0.8222439347334161,0.9473222063742567,0.3692878003375834,0.4242800855300274,0.22308267119907776,0.24501564703106465,0.18306612372536568,0.2112465536117985,0.27596875779809055,0.33114249044563626,6298.5270940294358,4478.3127997454685,3529.3527466157593,3131.7071286086475,4640.160579928177,5795.240319992482,3944.0469411112058,0.7306305010696342,0.864017867193484,699.69229267517153,667.45935575792168,633.14828244602131,866.05488194324312,0.8443501710408113,0.6885173783585531,0.15583279268225828,0.39495118004441915,0.41444547685058875,0.33087994441535606,0.32930049992882404,0.3503323289923691,0.34074233697584483,0.31252004299734032,0.30275149151154623,5294520,6759807,3307491,3768766,1622377,2039
147,0.44458920152109876,0.2432048114939794,0.33976850520850016,0.8068860482141985,0.9399145890726086,0.8220951865381825,0.946463730475683,0.36814795928798066,0.4231714032280366,0.22066953257277505,0.24225334289620912,0.18021179860529957,0.20743886888537244,0.2813497975094225,0.33661066670332257,6291.90026138343,4499.7969326498669,3532.7335145915818,3135.9945176816027,4635.1843596319532,5780.2735939156655,3948.6837797484432,0.7259603998669831,0.8597722572653003,701.41401643888344,664.42186180135832,627.4305061855157,914.8631267201298,0.8509642953748554,0.7000026730178018,0.15096162235705365,0.39640462282153699,0.41373121986963207,0.33367084935301827,0.32920096627876466,0.35249825975424515,0.34064267905379547,0.31416145061974582,0.30232921142865932,5328933,6775759,3318056,3771897,1665182,2039
148,0.44521812121320153,0.23905282031919703,0.34363307411470545,0.8067162159104527,0.9381620880543743,0.8220380443663784,0.9444607419965522,0.3683916161271643,0.42275730185326166,0.21940398444302353,0.24025711338157008,0.17707751085024526,0.20370780308797617,0.2843360085679017,0.33924464545425276,6287.3216564841623,4500.6440768013244,3537.993842947224,3136.7603006565187,4634.9111637873666,5773.5982664991807,3952.4233967896721,0.7239324823133025,0.8566423952137452,693.89980882707709,667.4695758457209,633.52965014468236,888.55860013447079,0.8513809490548079,0.7025518460762936,0.14882910297851426,0.39854135817096081,0.41311818620919705,0.33567498149226432,0.32984564534465705,0.35506380198351023,0.34097801261859451,0.31588669253084278,0.30216036433837018,5366844,6811909,3341688,3795512,1696478,2039
149,0.4440976320829736,0.23395394528135868,0.35031873595465396,0.8045996258574101,0.9362643131818782,0.8205949698607358,0.9431890079214311,0.3661700270214093,0.41984518792534176,0.21782664726668052,0.23869133443445942,0.1729747661608813,0.19920042508341904,0.2888468925379339,0.34517222714143325,6286.955032805874,4495.0231322046193,3539.1240164340506,3136.1222440677907,4629.2281415742182,5754.1036563580528,3951.197304482117,0.7211048843463651,0.8516872362582866,833.49276232554348,814.60054392804443,769.06652230998054,1102.3240127279539,0.8502943546847368,0.6879594744830647,0.1623348802016721,0.39713949611510252,0.41301385847134231,0.33538100345849864,0.33038743092991135,0.35434371747295157,0.34052236624785781,0.31426213858310326,0.30184599239188925,5394827,6830432,3342348,3792670,1737053,2040
150,0.44358344756095386,0.22851810882753856,0.3562845501389271,0.8038831825576441,0.9352502763209918,0.8198829938646744,0.942231411559042,0.36504403358273024,0.4181104869855524,0.215249031010469,0.23596895739480328,0.16899731623836606,0.19452978104334467,0.2932019893912986,0.3505382959696081,6271.6670841093337,4507.4947559521679,3530.7942712675995,3133.9509844677796,4616.0131897348865,5731.7141177314024,3948.7109777753476,0.7201272651220415,0.8466736399542445,679.89334138325091,648.14730396546622,608.42128778287451,882.94231536113364,0.8521660553460564,0.6960825241565805,0.15608353118947593,0.39902802058316389,0.41339291218810448,0.33689625931264222,0.3307897456987946,0.35558487004471323,0.34095936986782427,0.31595719901157693,0.30188364444760313,5425356,6846347,3347206,3788380,1777613,2040
151,0.44324680768507785,0.22648724230029624,0.35890737034471876,0.7975946585605665,0.9315718592937149,0.8140773246981179,0.9392718666302398,0.36183581372578466,0.41598823481049246,0.21326123315721865,0.23531303456565314,0.1661527321735794,0.19246949982406109,0.2929869728314681,0.3511353222986493,6257.6936078965173,4528.1776364408615,3533.6751949604727,3137.3600512619637,4609.764516043525,5724.7251561854737,3951.4751590033393,0.7191956116916302,0.8415672039649233,688.07848984863949,646.64643233613026,608.45112385109121,899.38347488261695,0.8426618670351015,0.6981456214150686,0.14451624562003276,0.39785025556841092,0.41731161045560217,0.33502240232451197,0.33239368526025659,0.35260875411153569,0.34226342034911383,0.3138647186251976,0.30180531687397477,5418485,6825626,3347622,3776712,1785225,2040
152,0.44192055997217056,0.22232173346907644,0.3644434745976377,0.800025989244175,0.9292871246882409,0.817320427301048,0.9377000163881174,0.36168163469733877,0.41251483163596475,0.21373671948806414,0.234557414629308,0.16354972589673095,0.18875954422716387,0.298271960135895,0.3560368192866122,6275.8169973787499,4537.2777374042907,3540.9160593543857,3140.8742005205718,4614.7505844488387,5726.7749403796706,3956.777244188027,0.7216807307868324,0.8407632423141366,689.50293548076127,649.82196189795013,609.67949841107202,929.688351460116,0.834151368417438,0.690006224899666,0.14414514351777194,0.39876465052762755,0.41595455568853956,0.33602157818921896,0.33350689882010576,0.35423956085453362,0.34357786575473936,0.31447905276336335,0.30203431695456084,5460963,6868616,3362068,3791530,1827098,2040
