period,Total_pensions_pre-2016_cost,Total_net_pensions_pre-2016,Total_pensions_post-2016_cost,Total_net_pensions_post-2016,Total_retirement_benefits_pre-2016,Total_survivors_pensions_pre-2016,Total_retirement_benefits_post-2016,Total_survivors_pensions_post-2016,Total_universal_pensions_cost,Total_net_universal_pensions,Total_thirteenth_month_of_pension_pre-2016_cost,Total_net_thirteenth_month_of_pension_pre-2016,Total_thirteenth_month_of_pension_post-2016_cost,Total_net_thirteenth_month_of_pension_post-2016,Total_thirteenth_month_of_universal_pension_cost,Total_net_thirteenth_month_of_universal_pension
115,31182586.3426857,29886955.389752,31330006.075927,30025480.3688928,22052396.8937065,7834558.49604542,22195488.2918324,7829992.07706043,3249967.50116955,3152468.47613446,0,0,0,0,0,0
116,32010050.6570738,30680351.0680254,32164429.7479215,30825449.3783804,22613725.6508694,8066625.41715606,22759461.9057428,8065987.47263753,3455287.99116679,3351629.35143179,5325910.83240984,5027302.48975361,5351637.48318199,5051484.07418908,575881.331861132,558604.891905298
117,31559543.5365915,30248737.9191045,31710488.5800635,30390606.3992954,22261577.3969076,7987160.52219695,22404072.841178,7986533.55811735,3436253.8871192,3333166.27050563,0,0,0,0,0,0
118,32172375.4350808,30836281.6953589,32325758.3777987,30980440.712102,22720205.2831856,8116076.41217322,22865004.1874827,8115436.52461924,3607438.3865904,3499215.23499269,5357233.63620079,5058206.27163575,5382793.74555241,5082231.3027579,601239.7310984,583202.539165448
119,31849002.2148493,30526077.5115885,32000593.5791336,30668556.5842724,22534687.2515436,7991390.26004491,22677636.4580173,7990920.12625515,3662319.57265061,3552449.9854711,0,0,0,0,0,0
120,32719646.5553538,31359366.1126919,32874761.6247659,31505172.0367329,23143950.0763252,8215416.03636667,23289756.6686936,8215415.36803924,3814719.85264586,3700278.25706649,5444196.68740589,5140073.81012508,5470048.80159755,5164376.73508992,635786.642107644,616713.042844415
121,32158541.955966,30821877.7214247,32310383.9326025,30964606.9768329,22676588.7690518,8145288.95237287,22819318.6836527,8145288.29318014,3800675.19511171,3686654.93925836,0,0,0,0,0,0
122,32889818.5406939,31523024.5269696,33042895.0854794,31666914.2333909,23146762.1199444,8376262.40702522,23290652.4987093,8376261.73468167,3974790.09913977,3855546.39616558,5473063.03165122,5167979.50929108,5498575.39094579,5191962.71879441,662465.016523296,642591.066027597
123,32315512.2563373,30974197.3209534,32464616.2861265,31114352.5376097,22747183.3759791,8227013.94497426,22887339.2250848,8227013.31252497,3985630.7042168,3866061.78309029,0,0,0,0,0,0
124,33091212.5383178,31716031.9198145,33243219.4868036,31858915.8750687,23250231.6272776,8465800.29253683,23393116.2215512,8465799.65351754,4122317.10518386,3998647.59202834,5504600.54886093,5197948.11543966,5529934.58348048,5221764.69792257,687052.850863977,666441.265338057
125,32551149.3399175,31198781.9959179,32699335.0752994,31338073.9285361,22906529.2623881,8292252.7335298,23045821.8245632,8292252.1039729,4075370.66797964,3953109.54794025,0,0,0,0,0,0
126,33318985.9000171,31935843.4546557,33470104.7845902,32077892.4052781,23466999.1738084,8468844.28084728,23609048.6765736,8468843.72870451,4265775.6314994,4137802.36255442,5542048.77907159,5233653.49723428,5567234.7632245,5257330.91870109,710962.6052499,689633.727092403
127,32771896.4701146,31412254.1631367,32917708.8512404,31549315.2032241,23070820.8790487,8341433.28408799,23207882.4618902,8341432.74133389,4269123.33740139,4141049.63727935,0,0,0,0,0,0
128,33604609.4789889,32210457.0943877,33753207.1495107,32350136.250945,23632213.9470432,8578243.14734451,23771893.6579615,8578242.59298349,4434618.21607611,4301579.66959383,5589236.07680848,5278597.19614212,5614001.88470871,5301879.66236238,739103.036012685,716929.944932304
129,33134423.0892838,31760325.1013577,33280080.1135261,31897240.0960887,23296676.4912773,8463648.61008041,23433592.0307464,8463648.06534238,4476330.21390432,4342040.30748719,0,0,0,0,0,0
130,33909616.6369628,32504043.5415518,34058175.1127133,32643686.1352154,23837029.4629954,8667014.07855644,23976672.6124942,8667013.52272123,4611450.17077118,4473106.66564805,5640771.10849518,5328164.87321566,5665530.43361285,5351441.25294212,768575.028461864,745517.777608008
131,33405899.7364835,32021355.1662199,33549796.8293309,32156616.2754331,23493996.7269619,8527358.43925805,23629258.3825588,8527357.8928743,4617862.83168229,4479326.94673183,0,0,0,0,0,0
