period,Contributory pensioners share,Moratorium pensioners share,Retirement coverage for legal age,Retirement coverage 65+,All coverage legal age,All coverage 65+,Contributory retirement coverage legal age,Contributory retirement coverage 65+,Survivors benefit coverage legal age,Survivors benefit coverage 65+,Moratorium benefit coverage legal age,Moratorium benefit coverage 65+,Mean contributory retirement pension,Mean survivors benefit,Mean moratorium pension,Mean retirement pension,Mean pension benefit,Median pension benefit,Median pension to labour income ratio,Mean pension to labour income ratio,Mean family benefit,Mean child benefits,Mean contributory child benefits,Mean AUH benefits,Child benefit coverage,Contributory child benefit coverage,AUH coverage,"Gini, retirement age","Gini, retirement age, non labour income","Gini, 65+","Gini, 65+, non labour income","Gini, retirement age, has income","Gini, retirement age, (has) non labour income","Gini, 65+, has income","Gini, 65+, (has) non labour income"
101,"0,7827102954","0,2172897046","0,6220609837","0,7066100112","0,6872894848","0,7569091501","0,4868935363","0,5477316501","0,1940043724","0,1976801076","0,1351674474","0,1588783611","6607,2555888746","4378,8151945661","3636,9976468518","5961,8491179194","6278,1874377348","4358,5564299187","0,5897159621","0,8012350671","641,0552856086","632,3230135239","537,4228153634","909,768761023","0,6646380624","0,4612226437","0,2034154188","0,4861529842","0,5148813684","0,4518573644","0,4657930851","0,4547499955","0,4671709755","0,3652648342","0,3486764714"
102,"0,7841731156","0,2158268844","0,6155178129","0,6981276383","0,6815860289","0,7503288779","0,482672521","0,5419654482","0,195013896","0,2002663172","0,1328452919","0,1561621901","6661,866976699","4399,0423601714","3650,5275634623","6011,9389731899","6330,0645033046","4492,9983892048","0,604199787","0,8018882318","501,7339112208","491,6319876774","404,9721441312","756,7724967264","0,6558028608","0,4668083658","0,188994495","0,4933046957","0,5190836705","0,4599280793","0,4707756027","0,462367636","0,4718607105","0,3689536389","0,3505589645"
103,"0,7857125128","0,2142874872","0,6086539666","0,6900231441","0,6743610471","0,7433009838","0,4782270375","0,5365617281","0,1965379667","0,2033227677","0,1304269291","0,153461416","6705,3297435764","4430,4356017339","3664,1122706085","6053,634893243","6390,5122673418","4628,382429988","0,6238685183","0,8099335163","509,7544872448","501,3244777324","415,7176833621","755,2459251562","0,6644158753","0,4690526817","0,1953631936","0,4977645915","0,5244158485","0,4621855747","0,4759328312","0,4663008383","0,4772454032","0,3690302847","0,3526914264"
104,"0,7868522886","0,2131477114","0,6022516647","0,6819749762","0,6686427562","0,7371336544","0,4738831007","0,5310949399","0,1964061555","0,2046398781","0,128368564","0,1508800363","6748,7784302289","4444,1918353318","3677,7553025304","6094,1968789066","6426,0436990818","4755,7687069635","0,6357662075","0,8098522924","518,8894654683","504,5298898472","420,9686077707","752,3494557334","0,6572928062","0,4656675728","0,1916252334","0,5036925817","0,5280018855","0,4680056655","0,4798174175","0,4715187047","0,481339751","0,3681422419","0,3542704814"
105,"0,78816913","0,21183087","0,5959031121","0,6749979857","0,6634651562","0,7317336552","0,4696724374","0,5273424455","0,1974291021","0,2060558519","0,1262306747","0,1476555402","6791,6941983412","4466,6646946991","3691,4330154321","6134,9631747149","6470,072002815","4782,4817499236","0,6390338636","0,8133002291","648,1269865543","638,0856089483","552,4955437491","914,0962950001","0,6714793775","0,4844657253","0,1870136523","0,5066833908","0,5316425204","0,4744254552","0,4838533595","0,4761457702","0,4855743981","0,3728596436","0,3559324532"
106,"0,7888014205","0,2111985795","0,5880789979","0,6686162992","0,6568296212","0,7270091504","0,4638775489","0,5228399156","0,1996622656","0,209329626","0,124201449","0,1457763836","6827,5293328793","4506,650586028","3705,1757628643","6168,0926943429","6521,0668289583","4800,316049536","0,6359867894","0,8149938364","516,8784205541","506,5009272283","424,4185835645","761,4002349607","0,6780769646","0,4858895028","0,1921874618","0,5095087735","0,5363281115","0,4752642839","0,487270664","0,4780058452","0,4893759663","0,3732039756","0,3565291161"
107,"0,790231083","0,209768917","0,5839093159","0,6635125466","0,6528802273","0,7228580757","0,4614232911","0,5198515036","0,1999595857","0,2103509661","0,1224860248","0,143661043","6879,7578107009","4528,0494728003","3718,9633212964","6216,7213738971","6571,3997517203","4818,2168548372","0,6359867894","0,8175005985","518,2660609303","510,4916529219","425,6274155709","801,1180371065","0,686446705","0,4944085853","0,1920381197","0,5101321971","0,5387464064","0,4753348235","0,490109503","0,4782457579","0,4917242955","0,3726726003","0,3565702652"
108,"0,7911632431","0,2088367569","0,5799456247","0,6581701475","0,6497299982","0,7185226575","0,4588316613","0,5164707484","0,2008668597","0,2111588321","0,1211139634","0,1416993991","6916,3734835765","4547,4993670611","3732,8008851245","6251,5265069084","6608,0216320137","4860,355954593","0,6391654896","0,8194500189","515,4596886558","504,2872255772","425,6122146548","770,3349287934","0,6930450627","0,5081048849","0,1849401778","0,5134942716","0,5402742999","0,481148523","0,4926747955","0,4830616142","0,4940063423","0,3748997728","0,3582314718"
109,"0,7920141249","0,2079858751","0,5743392923","0,6507395441","0,6438273628","0,7113871959","0,454884832","0,5111016328","0,2008018305","0,2111774208","0,1194544603","0,1396379114","6970,8399091353","4571,6665434956","3746,6970719726","6300,2637398281","6660,6186237153","4974,8265343325","0,6517884692","0,8228748885","647,2199654164","639,6456308408","567,592606838","902,8494120716","0,6915511004","0,5223108245","0,1692402758","0,517757191","0,5446125778","0,4853897224","0,497811182","0,4866549408","0,4980022468","0,3753683405","0,3603959254"
110,"0,7951386116","0,2048613884","0,5728896139","0,6462800337","0,6440387109","0,709176952","0,4555266522","0,5092538012","0,2022110718","0,2125011498","0,1173629617","0,1370262326","7048,0283476224","4599,5286539557","3760,6367320429","6374,5687371588","6730,2702040494","5115,8423149656","0,6677737918","0,8266446607","517,2523812438","506,4204296074","435,7328671909","788,8502971684","0,692928194","0,52651863","0,166409564","0,5154122622","0,5443666567","0,4861962056","0,4988533151","0,4853073845","0,4993849399","0,375880489","0,3607678435"
111,"0,7966451395","0,2033548605","0,5683999487","0,6414990656","0,6407957259","0,7051333548","0,4528130564","0,5063611865","0,2040446012","0,2141805617","0,1155868923","0,1351378791","7100,4860190357","4627,4834804009","3774,6303217247","6424,1570975725","6786,2192923162","5201,5531398325","0,6764391725","0,8271371333","512,6897145747","502,721641013","432,6044496339","783,4812208867","0,7016492975","0,5362362296","0,1654130679","0,5222246698","0,545975236","0,492129484","0,5014025297","0,4918956082","0,5018159809","0,3768955198","0,3602788425"
112,"0,796946236","0,203053764","0,5625503778","0,6380820172","0,6358080463","0,7027106863","0,4483224062","0,5039719007","0,2042514977","0,215187339","0,1142279716","0,1341101165","7124,538681972","4679,8797988313","3788,6822443919","6447,1804762017","6824,6935296318","5371,7115233352","0,6959721818","0,8339180339","515,1151379981","503,8550146979","429,0140279514","800,6159641511","0,6990134185","0,5294207806","0,1695926378","0,5210141165","0,5491629174","0,4903550229","0,5026871039","0,490454361","0,5035073928","0,3734931412","0,3599357555"
113,"0,7969047176","0,2030952824","0,5561702626","0,6321686055","0,6290807877","0,6972396164","0,443214706","0,4991325519","0,2027941488","0,2147319041","0,1129555565","0,1330360536","7177,9999069024","4719,2272729199","3802,7981462915","6492,5123522441","6871,7919057073","5505,8515192993","0,7107014214","0,8365570771","653,6931972243","639,9495086275","553,6477327206","940,5844892567","0,7061662647","0,5220563282","0,1841099364","0,5264689694","0,5523026925","0,4950948809","0,5065207977","0,4955415598","0,5071746649","0,3757187115","0,3609665621"
114,"0,7968660721","0,2031339279","0,5489370497","0,6224687451","0,6238006562","0,6898826437","0,4374293106","0,4914578881","0,2067421448","0,2187680216","0,1115077391","0,131010857","7212,383901546","4761,9182170455","3816,9526979678","6522,6566241488","6927,9192042295","5651,279070586","0,7267632064","0,839233185","521,6352166559","503,7192836447","424,7609358675","796,7215638085","0,7027407135","0,5265599951","0,1761807183","0,5299629468","0,5566605998","0,4983987881","0,5114215456","0,4995442894","0,5127146908","0,3764791122","0,3626084481"
115,"0,7990223643","0,2009776357","0,5444753971","0,6176323519","0,6212687882","0,6875076496","0,4350480191","0,4888360654","0,2073427763","0,2201171519","0,109427378","0,1287962865","7263,8871240386","4796,330634154","3831,143920631","6573,9825112099","6974,6378278078","5715,7202794366","0,7323195605","0,8431733137","523,9689046195","510,2995348556","429,0331222606","825,7269829451","0,7295249735","0,5454698862","0,1840550873","0,5332601593","0,5587765386","0,5011861109","0,5132983132","0,5012446068","0,5138671355","0,3786705621","0,3643008445"
116,"0,8013872254","0,1986127746","0,5397210054","0,6126177599","0,6170538507","0,6825636794","0,432525519","0,4863478836","0,2067923846","0,2192035694","0,1071954864","0,1262698763","7295,0851819335","4826,1254558122","3845,3839379235","6609,9304462037","7012,6455212849","5786,0090230858","0,726873836","0,8399174093","528,8116069966","506,7943059165","422,8507262054","832,3071320133","0,7079935959","0,5291230143","0,1788705816","0,5383611127","0,561570796","0,5078067616","0,5165965107","0,5073629321","0,5170598968","0,3829934774","0,3659255266"
117,"0,8037959437","0,1962040563","0,5340975207","0,6058133832","0,6111963045","0,6756653331","0,4293054207","0,4823915553","0,2056691183","0,2177671188","0,1047921","0,1234218279","7350,4259286862","4825,1861538086","3859,6739089493","6665,5262230291","7053,7152560097","5858,0848359083","0,732291004","0,8411016065","650,0121872714","636,7378163196","553,9155466909","942,230144092","0,7098550486","0,5342307692","0,1756242794","0,5398123368","0,5638805412","0,5094791204","0,5209053446","0,5092740556","0,5199684914","0,381567558","0,3670418013"
118,"0,8050388895","0,1949611105","0,5292484081","0,5982757904","0,6074821854","0,6696535568","0,4260655508","0,4768476184","0,2051290956","0,2176557135","0,1031828574","0,121428172","7415,3137288193","4838,3270122018","3874,0352888108","6724,9021516889","7098,3796426341","5949,1939700318","0,7405630333","0,8440839385","532,3039578413","500,005522364","421,676515727","791,5402359043","0,7140317965","0,5410975959","0,1729342006","0,5438959439","0,5673035566","0,5139797751","0,5253045743","0,514005969","0,5242781445","0,3853934814","0,3694151187"
119,"0,8056755104","0,1943244896","0,522844345","0,5916481568","0,6024050426","0,6637215394","0,4212428845","0,471853601","0,205157367","0,2173049856","0,1016014605","0,1197945557","7464,4627240284","4850,0030707787","3888,4451877613","6769,5549414103","7131,2910287414","6045,5752672558","0,7510485825","0,8455388397","514,9894047622","502,9454043754","427,5729969292","794,5983970002","0,7085917812","0,5418638463","0,1667279349","0,548217488","0,5703695252","0,5190456016","0,5291095677","0,518175058","0,5272735073","0,3875033772","0,3704835951"
120,"0,8077308299","0,1922691701","0,5181700695","0,5859054822","0,5996440657","0,6600331553","0,4185419403","0,4683046202","0,2069588805","0,2194056176","0,0996281292","0,1176008621","7528,0957878332","4878,8251954002","3902,9105331466","6831,0844274312","7198,4274830413","6130,5702294287","0,758778051","0,8484526615","517,6302026653","499,8771430435","426,5823039444","796,5158317121","0,7174672278","0,5550439512","0,1624232766","0,5479913522","0,5717954715","0,5202483405","0,5310529051","0,5187291701","0,5293749201","0,3868095638","0,371101267"
121,"0,8108101518","0,1891898482","0,5160534672","0,5834327947","0,5991273088","0,6598283518","0,4184213901","0,4679986227","0,2082143067","0,2213252461","0,0976320771","0,115434172","7575,9108551772","4912,1007473651","3917,409263904","6883,7594944279","7251,1867853678","6217,1160419332","0,7650892782","0,8508154126","664,3880742792","650,6698475216","565,0351011081","968,1757975905","0,7288486598","0,5475465072","0,1813021526","0,5493385275","0,5720111309","0,5225868743","0,5317626819","0,5200881058","0,5294205588","0,3897220027","0,372001729"
122,"0,8122290071","0,1877709929","0,510817784","0,5775204902","0,595103411","0,6551369775","0,4149010215","0,4642715388","0,2083985086","0,2213023047","0,0959167625","0,1132489514","7617,4921208411","4936,7390647769","3931,96927898","6925,4578375065","7284,0094594908","6240,7838512664","0,7600741762","0,848522876","532,6019784341","504,3839635598","417,9467955001","835,6108731897","0,7102183467","0,5343445592","0,1758737874","0,5515766666","0,5749628343","0,5236777682","0,5353224371","0,5223305071","0,5328607575","0,389569972","0,3747983504"
123,"0,8148133501","0,1851866499","0,505324348","0,5721789333","0,5899611012","0,6503790741","0,4117450249","0,4615414666","0,2084967967","0,2212957526","0,0935793231","0,1106374667","7664,5575107895","4964,252250481","3943,877536704","6975,5372512011","7338,3815491048","6352,393060256","0,7775023649","0,8544658857","535,6863469221","508,6791531448","435,405602384","810,3900617965","0,7122266379","0,5516544073","0,1605722307","0,5552246163","0,5780591447","0,529490279","0,5381793051","0,5269985152","0,5355036738","0,3926746016","0,375771642"
124,"0,8177465047","0,1822534953","0,5014864983","0,565886308","0,5878425688","0,6453186633","0,4100888311","0,457910097","0,2106343076","0,2229101179","0,0913976672","0,107976211","7718,8283937451","4992,8172496231","3958,4598046886","7033,4880746691","7395,441614702","6415,689473388","0,775580981","0,8562888466","531,3497558376","501,4967310446","427,1684439774","797,0540648964","0,7144457599","0,5538320433","0,1606137165","0,5571113719","0,5799538326","0,5326569539","0,5419995456","0,5296992997","0,538447162","0,3929983082","0,3763367846"
125,"0,8184913665","0,1815086335","0,4946417053","0,561140112","0,5806957656","0,6412277987","0,4048599653","0,4548391696","0,2095449043","0,2229844763","0,08978174","0,1063009424","7764,6338246666","5011,3797776392","3956,622899122","7073,4469651346","7435,0179651743","6439,6141497937","0,7747593007","0,8591178916","667,7848261253","652,3190242434","576,2100589991","972,5095976234","0,7198507829","0,5618854786","0,1579653043","0,557889618","0,5848762071","0,5336672879","0,5449817615","0,5286646129","0,5414380815","0,3907980511","0,3765372387"
126,"0,8196098972","0,1803901028","0,4876740535","0,5523656002","0,5736289089","0,6338064043","0,3997024808","0,4480853672","0,207063091","0,2215642035","0,0879715726","0,104280233","7826,869549805","5047,4098667298","3971,1099046931","7131,3286710842","7479,2849805669","6463,6280434447","0,7823321553","0,8643996028","524,499529974","497,2561772531","423,4789579404","847,8090313831","0,6985485094","0,5533386848","0,1452098246","0,5652741865","0,5916952514","0,538690545","0,5508755714","0,5349407985","0,5474141183","0,3943082584","0,3803969603"
127,"0,821341545","0,178658455","0,4830039846","0,5464811736","0,5700153268","0,6287329327","0,3967112389","0,4439290925","0,2063095676","0,2199765146","0,0862927456","0,1025520811","7891,7233626851","5075,5616006998","3985,6094261152","7193,8630817213","7529,7608869723","6487,7314870399","0,7823321553","0,8671881019","534,8823611743","498,3464394206","430,0369225519","826,0948139132","0,7350409186","0,5886409686","0,1463999501","0,5655397576","0,5933362638","0,5396664868","0,554004225","0,5366787253","0,5502108818","0,3933842409","0,3804950572"
128,"0,8217663152","0,1782336848","0,4786996384","0,5427020405","0,566432365","0,6257543934","0,3933792379","0,4408860844","0,2075428768","0,2219453505","0,0853204005","0,1018159561","7902,1380072595","5104,3385253567","4000,2932537264","7206,697839328","7555,1900547106","6524,1557120568","0,7838015556","0,8673173576","516,2423364447","495,1133069494","415,0144464918","825,5994244202","0,7378154617","0,573507652","0,1643078097","0,5686027211","0,5951694655","0,5405404404","0,5543229271","0,5378717665","0,5499883452","0,3911568415","0,3795379986"
129,"0,8227563108","0,1772436892","0,4723702183","0,5387419147","0,5612095195","0,6228070116","0,3886455781","0,4386436186","0,2076877959","0,222859036","0,0837246402","0,1000982961","7945,7775723088","5128,5068990731","4015,0053675374","7249,0730051844","7598,2224574022","6576,8089621994","0,7818020999","0,867788968","658,7871694107","629,6818179106","550,6069962144","1014,0326832773","0,7200958496","0,5755212865","0,1445745631","0,568717361","0,5980698846","0,5414600404","0,5561323078","0,5374854442","0,551761253","0,3920180703","0,379296834"
130,"0,8248255963","0,1751744037","0,4675154461","0,5340987083","0,556612392","0,6185331856","0,3856187066","0,4360078547","0,2075913097","0,2235642444","0,0818967395","0,0980908536","8002,6083102744","5142,2197983847","4029,6472153898","7306,6472196822","7653,4512388391","6693,7922660393","0,796611878","0,8673601577","526,2032267045","492,3589201663","418,4547509789","821,8008465873","0,714501919","0,5672929104","0,1472090086","0,5713886105","0,601634852","0,544481363","0,5594210357","0,5407289688","0,555624193","0,3952217467","0,3795119481"
131,"0,8269445448","0,1730554552","0,4644552527","0,5295822939","0,5537222111","0,6142060508","0,3840787375","0,4334873812","0,207406928","0,2228376789","0,0803765152","0,0960949127","8048,5074559491","5172,6869143336","4044,2623692561","7355,5509997709","7703,1404948087","6747,7037397592","0,7938965152","0,8689935697","514,9974093509","487,5113782691","412,7202659786","870,4750147353","0,7201227092","0,5793306157","0,1407920935","0,5748005224","0,6033134925","0,5503847566","0,5622376667","0,5451808378","0,5576803179","0,3990668202","0,3822054631"
132,"0,8279320574","0,1720679426","0,4611078653","0,5251466736","0,5498975654","0,6101533818","0,3817659836","0,4304541617","0,2066923076","0,2226149593","0,0793418817","0,0946925118","8089,6457053388","5170,3195222027","4059,1571462764","7396,1278314801","7733,9319885505","6825,8721966438","0,7926334107","0,865259972","524,4744165324","489,8137247983","422,0734207346","838,1713949061","0,7201263542","0,586222773","0,1339035812","0,5748684682","0,6041282594","0,5516388103","0,563752104","0,5458112746","0,5592659666","0,3956584101","0,3814186253"
133,"0,831422609","0,168577391","0,4568581571","0,5196879745","0,5465913793","0,6057693157","0,3798422009","0,4280867086","0,2063240263","0,2218962975","0,0770159562","0,0916012659","8138,5013033339","5209,2982105649","4073,7356271675","7453,2737104619","7783,0481457522","6927,7850122322","0,8014789366","0,8684753469","668,624902358","648,9628843694","579,8087812463","1023,032731111","0,7260036197","0,5914379176","0,1345657021","0,5769189492","0,6053187704","0,5535531688","0,566179477","0,5480013807","0,5607291698","0,3989084413","0,3802782793"
134,"0,8330562369","0,1669437631","0,4535323596","0,5154965244","0,5439571557","0,6019062179","0,3778179608","0,4253656307","0,2070058688","0,2221324445","0,0757143988","0,0901308937","8170,2885736888","5245,7966258684","4088,5637864224","7488,8700778144","7825,7908552991","7000,0634903502","0,8068321214","0,8686462804","525,7282885089","498,2830948743","430,6672472808","853,7643720541","0,7158086189","0,5830952696","0,1327133493","0,5795963129","0,6082029256","0,5580088286","0,5686803275","0,5508113657","0,563337595","0,3967626632","0,3795426461"
135,"0,8355731005","0,1644268995","0,4483752442","0,5105002998","0,540603168","0,598811655","0,374650293","0,4226197745","0,2076949705","0,22321307","0,0737249512","0,0878805253","8211,1736037952","5268,9782946351","4103,2401215043","7535,7188378593","7856,0122667744","7029,5907459799","0,8072252385","0,8685417303","530,894072466","510,1961038564","442,8094180671","888,7163098431","0,7366437116","0,6010557507","0,1355879609","0,5815518212","0,6097923711","0,5602460459","0,570334542","0,5526972355","0,5647331963","0,3966857935","0,3787489838"
136,"0,8375535889","0,1624464111","0,4443893433","0,5050327759","0,5376608614","0,594939961","0,3721998893","0,4191133505","0,2087075205","0,2247726558","0,0721894539","0,0859194254","8249,8786195092","5292,8250815542","4116,2818668904","7578,3906621501","7895,6096458966","7059,61881234","0,8088068612","0,8716517985","524,6605677678","496,0422468649","424,4353549287","867,2518802558","0,7137830422","0,5790088394","0,1347742028","0,5829773245","0,6117824117","0,5610458909","0,5729168047","0,5537338018","0,5672510557","0,3990255589","0,3794706575"
137,"0,8383428259","0,1616571741","0,4385258796","0,4980607091","0,5321444162","0,5884525009","0,3676350251","0,4136730728","0,2080213786","0,2238647361","0,0708908545","0,0843876364","8310,0406748931","5331,5924664801","4131,3239884102","7634,5211439565","7942,3645822359","7090,9313471657","0,8093760424","0,8741165087","675,2722239982","658,5017572959","575,24698387","1068,0509527593","0,7259512844","0,5783816485","0,1475696359","0,5840724114","0,6152783824","0,5641167354","0,5779547245","0,5556457633","0,5713268991","0,3986677817","0,3807751404"
138,"0,8409648906","0,1590351094","0,4338695106","0,4941606028","0,5273097504","0,5849803759","0,3648690255","0,4119474135","0,2061345536","0,2221650662","0,0690004851","0,0822131893","8357,8345160514","5350,8535934447","4146,1032615707","7688,0213754069","7980,5553731952","7158,7966406677","0,8129338062","0,8763414162","518,26404541","500,4836177063","428,7218787189","848,453226024","0,7208361792","0,5819799332","0,138856246","0,5894938952","0,6191016431","0,5673393397","0,5799065628","0,5607245405","0,5744101082","0,3982888423","0,3801461447"
139,"0,8431588969","0,1568411031","0,4291670473","0,4885971237","0,5231291421","0,5800887601","0,3618560142","0,4083545415","0,2041501247","0,220620472","0,0673110331","0,0802425822","8421,140390588","5370,8977784316","4156,3191471211","7752,2411222182","8018,1555951277","7236,5510454038","0,8211868709","0,8773694079","526,9785125657","503,2449705895","435,1652724326","835,4741120922","0,7278005684","0,5915646863","0,1362358821","0,5904395174","0,6216693855","0,5693599857","0,5833705282","0,5620408743","0,5779041686","0,3968432684","0,3808148548"
140,"0,8446307567","0,1553692433","0,4253940286","0,4831077931","0,5189337187","0,5754685959","0,3593008803","0,4045665001","0,2030888971","0,2202203477","0,0660931483","0,078541293","8479,9753304156","5380,2023675202","4171,4656903885","7810,5654480124","8067,3862264829","7287,1922158873","0,821376669","0,8772102588","526,5455789791","494,4138632541","429,5419174804","867,9160983242","0,7250139841","0,6019145643","0,1230994198","0,5937649075","0,6247884133","0,5729810969","0,586485628","0,5654742511","0,5815927639","0,3955919407","0,3813114644"
141,"0,8467835321","0,1532164679","0,4225388142","0,4784359852","0,5155790764","0,5714197974","0,3577989095","0,4013038451","0,2017420647","0,2199280454","0,0647399047","0,0771321401","8535,6870092041","5410,3984435342","4186,4947333295","7869,3191303604","8124,6119572734","7355,6503168952","0,8260126567","0,8827306096","669,3617892299","650,4866996944","589,7321147076","1025,4585729207","0,7181311132","0,6048937585","0,1132373547","0,5962481633","0,6260366944","0,577351749","0,5890267416","0,5682787633","0,5824727943","0,3991889294","0,3832545836"
142,"0,8475369217","0,1524630783","0,4177788573","0,4741415249","0,5117158676","0,5680421559","0,3540830067","0,3982087109","0,200191322","0,218460674","0,0636958507","0,075932814","8603,4641765801","5448,3877914092","4203,8001659125","7932,6778578853","8163,9309438168","7384,7317955876","0,8261974367","0,8843797686","535,6569705975","500,8703629095","438,6258765831","849,5001080265","0,7371253667","0,6133721655","0,1237532012","0,5955801305","0,6289791052","0,5779116857","0,5911856857","0,568096915","0,5854567945","0,4028306366","0,3841626468"
143,"0,8500928018","0,1499071982","0,4144254534","0,4686164873","0,5096972003","0,563932104","0,3523000948","0,3946231777","0,1996901826","0,2175872805","0,0621253586","0,0739933096","8674,0598455535","5491,2133428489","4216,134890269","8005,7848056863","8220,9702861755","7429,8354744874","0,8266497461","0,8831043627","539,3504728027","507,7918335276","446,2697779266","884,4893089298","0,7417220506","0,6205965543","0,1211254963","0,5989393439","0,630935983","0,5825376226","0,5944855991","0,571003089","0,5879888604","0,4028195821","0,3835712979"
144,"0,8510784476","0,1489215524","0,4096402097","0,4650310969","0,5048534277","0,561223071","0,3486359538","0,3921021116","0,199081644","0,2181369805","0,0610042559","0,0729289853","8718,0034110634","5525,0412631326","4231,4078436033","8049,8526343833","8270,8454952667","7477,3204280171","0,8112414273","0,8832905477","524,8177928549","497,9527004581","433,5011593962","865,6367813965","0,7448017678","0,6201783703","0,1246233975","0,6022524036","0,6352637171","0,5843020442","0,596855428","0,5739855931","0,5908175637","0,4056547042","0,3856881388"
145,"0,8555828707","0,1444171293","0,4073261462","0,4606170168","0,5023699979","0,5566497425","0,3485012735","0,3903686296","0,1974639518","0,2161323079","0,0588248727","0,0702483872","8760,9701230234","5558,3182749803","4246,0318483957","8108,9356982394","8317,3962475452","7533,9311128623","0,8256554716","0,8873321205","671,9676024005","649,6119527184","582,2350300165","1070,1305870566","0,7279872667","0,6079424466","0,12004482","0,6037698413","0,6353956347","0,5860216941","0,599355307","0,5751622142","0,5922461339","0,4049079449","0,3856504083"
146,"0,8575475864","0,1424524136","0,4051366253","0,4574847022","0,50071177","0,5537729426","0,3474239352","0,3888872109","0,19722596","0,2146376933","0,0577126901","0,0685974913","8807,9581304118","5592,2292351784","4254,4241691721","8159,296227292","8367,914493093","7581,4158949298","0,8247716577","0,888938713","529,1597185969","500,0654930489","427,7210914168","870,4477462223","0,7457440909","0,6096893184","0,1360547725","0,6046943563","0,6367590815","0,5873819385","0,6010755978","0,5776323414","0,5948916491","0,404387505","0,3863186665"
147,"0,8594522792","0,1405477208","0,4008941908","0,4546361223","0,4969958326","0,5514000979","0,344549426","0,3875847084","0,1959943866","0,2134470516","0,0563447648","0,0670514139","8856,8540845823","5607,7750215367","4272,5574275074","8212,5416381198","8399,7828808971","7615,1331358113","0,836265276","0,8931678419","544,8169710139","507,7460794941","432,1491325623","891,9303414515","0,7498096811","0,6085460178","0,1412636633","0,6061997017","0,6397179865","0,5873325036","0,602809739","0,5788588321","0,5974110389","0,4031237383","0,3860722823"
148,"0,8603939987","0,1396060013","0,3972509879","0,4500798219","0,4945243632","0,5477401249","0,3417923659","0,3841014553","0,1962849568","0,2132061418","0,0554586219","0,0659783666","8909,422709554","5623,9424072673","4288,1046282705","8264,2589716439","8439,165830788","7673,9898403937","0,8380713744","0,8931573983","549,6378094467","517,8594985744","445,1230973678","892,8105867536","0,7659676329","0,6233231969","0,1426444361","0,608341506","0,6411613255","0,5907343871","0,6047011282","0,5811405305","0,5988453153","0,4033504276","0,3857180098"
149,"0,8628157178","0,1371842822","0,3925605685","0,4456542489","0,4911983767","0,5447525142","0,3387074287","0,3816257955","0,1966677634","0,2133455945","0,0538531398","0,0640284534","8967,5719574082","5670,2325599126","4303,0989582202","8327,6795773645","8497,0925303727","7732,4750163008","0,8363719014","0,8961218842","695,4805443006","675,8580445867","600,4532253742","1119,8124333026","0,7465933357","0,6137835772","0,1328097585","0,6081267433","0,6426187851","0,58964702","0,6065610054","0,5800471501","0,6002594318","0,4022459424","0,3866082851"
150,"0,8651317069","0,1348682931","0,3887592506","0,4412088414","0,4884456748","0,5408503534","0,336327954","0,3788652203","0,1964558613","0,2131275862","0,0524312965","0,0623436211","9041,2887295498","5701,1328284206","4318,2862669287","8404,3054493449","8560,2586438844","7839,6457440309","0,8448661363","0,9016208901","530,1637939673","497,6266966121","425,6865426614","911,553245053","0,7347936115","0,609018283","0,1257753286","0,6089865001","0,644774927","0,5918640719","0,6089180552","0,5813523371","0,6028003964","0,4040327452","0,3868345105"
151,"0,8683874706","0,1316125294","0,3876272236","0,4400725198","0,4866102278","0,5400814626","0,3366106242","0,3792277088","0,1949260541","0,2129684601","0,0510165993","0,060844811","9091,4378306235","5746,2670356266","4333,3449274039","8465,2131886389","8621,7031761266","7917,7252975506","0,8362307322","0,9010150815","540,4539208086","511,4573941111","443,1991201706","955,7476335937","0,7415143435","0,620866622","0,1206477215","0,6107382973","0,6457777046","0,5939428112","0,6089118676","0,5825179925","0,6033885919","0,4051417236","0,386024298"
152,"0,8701103732","0,1298896268","0,3852209115","0,4373769658","0,4844546921","0,5373002837","0,3351847111","0,377684781","0,1937122549","0,2112575375","0,0500362004","0,0596921848","9130,702522219","5778,7269636334","4348,7363623319","8509,5747221746","8655,4997060839","7947,7516363524","0,8431943027","0,8984778178","525,5629612359","495,9147704129","416,744923845","945,32813769","0,7341159543","0,6033723879","0,1307435664","0,6113698032","0,6473165742","0,5954686568","0,6110299035","0,5827775123","0,6045840167","0,4054933824","0,3870230103"
