Period,0,[1;5[,[5;10[,[10;15[,15,[16;20[,[20;25[,[25;30[,[30;35[,[35;40[,[40;45[,[45;50[,[50;55[,[55;60[,[60;65[,[65;70[,[70;75[,[75;80[,[80;85[,[85;90[,[90;95[,100+
132,153634,669937,864199,864582,175731,749831,1100543,1104750,1094279,1220522,1173533,995129,953237,791019,742165,563208,456251,363725,231182,128699,50729,16784
133,151669,648792,869510,878805,160180,752763,1088755,1109188,1091376,1206985,1193354,996326,938488,806665,756080,555856,460674,363195,231495,132729,53575,15520
134,155910,646649,857540,877060,171868,744039,1078693,1108819,1084777,1193526,1227738,987612,949716,810569,750834,564042,459155,362220,229310,141194,52195,14972
135,151560,650834,845944,882173,172842,745500,1056305,1117112,1082653,1178990,1238045,995240,945551,816482,765898,560243,469581,363777,232439,142760,52058,14670
136,151153,642259,856036,886662,165714,743963,1049204,1127611,1070360,1165439,1253026,992299,945866,823494,769058,581777,464565,356812,234923,149040,50908,14864
137,155804,627159,849915,897395,170800,735965,1038579,1136299,1063317,1163746,1243534,1007046,951348,829755,761919,584738,475057,352281,237779,151442,51160,14113
138,149523,632202,839547,903372,160480,727254,1031350,1154821,1056712,1158887,1225795,1047496,950035,830430,744626,600471,473940,364578,233551,148585,55656,15339
139,153426,623258,841955,906752,157077,712582,1034123,1139900,1064092,1161469,1228792,1063815,946242,833586,747354,601106,479654,360701,239022,150697,57477,15481
140,152955,633006,823396,915720,163844,700917,1029864,1136638,1067616,1147748,1247689,1062993,935816,852089,742694,616613,475648,359662,243115,154533,55023,16548
141,153965,619370,832839,908313,169607,696085,1018171,1141356,1077527,1135598,1250366,1065077,932506,864227,739910,628122,472639,360784,249470,151205,54278,15771
142,152223,617573,824616,913751,167319,706914,1002329,1116050,1097415,1125030,1248842,1081523,927454,871881,754305,628790,471614,365188,249025,148528,56457,18236
143,148502,614549,822906,910514,176138,696771,992453,1109868,1103553,1129195,1244247,1089328,933151,870773,757662,646377,468344,369083,250313,151520,55956,18678
144,144510,617584,829976,902734,173499,696851,967285,1130213,1093620,1129243,1240846,1102846,932043,880175,761694,651224,455415,376315,249425,153101,57332,18662
145,145940,613830,830752,900326,168200,699925,950195,1141171,1093355,1127936,1223312,1124712,921707,895682,763008,648418,469139,379545,250810,152343,58549,20405
146,161981,601519,832998,898753,174622,691252,941157,1147109,1090567,1130428,1211655,1136535,919174,915629,757883,636036,480370,377823,246780,154717,61453,20294
147,160816,605955,829598,892561,167728,695950,934443,1138984,1100419,1114284,1209863,1147352,917705,922017,761282,648912,472929,386543,241858,161612,61291,21611
148,156378,601338,836834,881907,173922,677267,955718,1115801,1098377,1113890,1222030,1135572,940079,919349,754455,667939,472814,374739,250534,157576,63728,21461
149,160705,604604,828399,870703,186558,667266,955498,1097679,1099910,1112898,1221066,1129899,964048,926341,755358,667566,479970,369333,254011,164042,60906,24223
150,143501,617426,824999,863591,188599,673188,938483,1103767,1093613,1113953,1211695,1143176,969792,926392,742404,688064,483668,363976,256690,163925,62083,23653
151,144551,612429,823173,860887,192309,672684,924118,1105449,1098436,1115690,1205261,1140290,975909,926537,750670,686163,487958,365345,265640,164790,60956,24707
152,154143,604272,820019,863028,187481,675878,922319,1096327,1099671,1092216,1215063,1161001,980388,920997,755437,688304,496295,370062,267762,157058,64354,26290
