age;period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040
72;0.021615177;0.021283169;0.020946906;0.02062152;0.020293358;0.019979437;0.019685946;0.019414152;0.019151139;0.018892271;0.018649345;0.018427165;0.018203943;0.017989892;0.018084673;0.017550823;0.017355446;0.017158792;0.016960355;0.016766914;0.016575335;0.016408636;0.016239352;0.016077888;0.015911911;0.015748685;0.015610026;0.015467221;0.015324028;0.015165617;0.015011278
73;0.021615177;0.021283169;0.020946906;0.02062152;0.020293358;0.019979437;0.019685946;0.019414152;0.019151139;0.018892271;0.018649345;0.018427165;0.018203943;0.017989892;0.018084673;0.017550823;0.017355446;0.017158792;0.016960355;0.016766914;0.016575335;0.016408636;0.016239352;0.016077888;0.015911911;0.015748685;0.015610026;0.015467221;0.015324028;0.015165617;0.015011278
74;0.021615177;0.021283169;0.020946906;0.02062152;0.020293358;0.019979437;0.019685946;0.019414152;0.019151139;0.018892271;0.018649345;0.018427165;0.018203943;0.017989892;0.018084673;0.017550823;0.017355446;0.017158792;0.016960355;0.016766914;0.016575335;0.016408636;0.016239352;0.016077888;0.015911911;0.015748685;0.015610026;0.015467221;0.015324028;0.015165617;0.015011278
75;0.036723405;0.03610808;0.035519367;0.034920644;0.034320645;0.03373916;0.033210353;0.032687155;0.032167932;0.031677425;0.03118452;0.030737734;0.030322319;0.029901255;0.030440892;0.029145695;0.028816412;0.028479695;0.028147262;0.027809067;0.027476146;0.027178889;0.026881165;0.026585953;0.026290184;0.026005392;0.025756187;0.025503439;0.025252319;0.025013533;0.024777023
76;0.036723405;0.03610808;0.035519367;0.034920644;0.034320645;0.03373916;0.033210353;0.032687155;0.032167932;0.031677425;0.03118452;0.030737734;0.030322319;0.029901255;0.030440892;0.029145695;0.028816412;0.028479695;0.028147262;0.027809067;0.027476146;0.027178889;0.026881165;0.026585953;0.026290184;0.026005392;0.025756187;0.025503439;0.025252319;0.025013533;0.024777023
77;0.036723405;0.03610808;0.035519367;0.034920644;0.034320645;0.03373916;0.033210353;0.032687155;0.032167932;0.031677425;0.03118452;0.030737734;0.030322319;0.029901255;0.030440892;0.029145695;0.028816412;0.028479695;0.028147262;0.027809067;0.027476146;0.027178889;0.026881165;0.026585953;0.026290184;0.026005392;0.025756187;0.025503439;0.025252319;0.025013533;0.024777023
78;0.036723405;0.03610808;0.035519367;0.034920644;0.034320645;0.03373916;0.033210353;0.032687155;0.032167932;0.031677425;0.03118452;0.030737734;0.030322319;0.029901255;0.030440892;0.029145695;0.028816412;0.028479695;0.028147262;0.027809067;0.027476146;0.027178889;0.026881165;0.026585953;0.026290184;0.026005392;0.025756187;0.025503439;0.025252319;0.025013533;0.024777023
79;0.036723405;0.03610808;0.035519367;0.034920644;0.034320645;0.03373916;0.033210353;0.032687155;0.032167932;0.031677425;0.03118452;0.030737734;0.030322319;0.029901255;0.030440892;0.029145695;0.028816412;0.028479695;0.028147262;0.027809067;0.027476146;0.027178889;0.026881165;0.026585953;0.026290184;0.026005392;0.025756187;0.025503439;0.025252319;0.025013533;0.024777023
80;0.06888291;0.067684423;0.066437632;0.065183015;0.063950325;0.062734339;0.061630264;0.060559934;0.059508216;0.058435097;0.057385215;0.056444836;0.05554584;0.054670322;0.055398812;0.052915688;0.052146719;0.051409376;0.050690963;0.050008139;0.049344995;0.048758723;0.0481719;0.047574094;0.047001253;0.046403261;0.045899619;0.045391831;0.044888337;0.044396158;0.043899008
81;0.06888291;0.067684423;0.066437632;0.065183015;0.063950325;0.062734339;0.061630264;0.060559934;0.059508216;0.058435097;0.057385215;0.056444836;0.05554584;0.054670322;0.055398812;0.052915688;0.052146719;0.051409376;0.050690963;0.050008139;0.049344995;0.048758723;0.0481719;0.047574094;0.047001253;0.046403261;0.045899619;0.045391831;0.044888337;0.044396158;0.043899008
82;0.06888291;0.067684423;0.066437632;0.065183015;0.063950325;0.062734339;0.061630264;0.060559934;0.059508216;0.058435097;0.057385215;0.056444836;0.05554584;0.054670322;0.055398812;0.052915688;0.052146719;0.051409376;0.050690963;0.050008139;0.049344995;0.048758723;0.0481719;0.047574094;0.047001253;0.046403261;0.045899619;0.045391831;0.044888337;0.044396158;0.043899008
83;0.06888291;0.067684423;0.066437632;0.065183015;0.063950325;0.062734339;0.061630264;0.060559934;0.059508216;0.058435097;0.057385215;0.056444836;0.05554584;0.054670322;0.055398812;0.052915688;0.052146719;0.051409376;0.050690963;0.050008139;0.049344995;0.048758723;0.0481719;0.047574094;0.047001253;0.046403261;0.045899619;0.045391831;0.044888337;0.044396158;0.043899008
84;0.06888291;0.067684423;0.066437632;0.065183015;0.063950325;0.062734339;0.061630264;0.060559934;0.059508216;0.058435097;0.057385215;0.056444836;0.05554584;0.054670322;0.055398812;0.052915688;0.052146719;0.051409376;0.050690963;0.050008139;0.049344995;0.048758723;0.0481719;0.047574094;0.047001253;0.046403261;0.045899619;0.045391831;0.044888337;0.044396158;0.043899008
85;0.110919146;0.108793997;0.106747578;0.10479135;0.102893666;0.101004707;0.099344756;0.097600259;0.09583969;0.094119006;0.0924465;0.090961428;0.089469372;0.087993521;0.088534633;0.085119163;0.083838493;0.082600718;0.081375779;0.080170309;0.078970312;0.077918684;0.076916811;0.075939941;0.074975387;0.074070357;0.073249809;0.072436976;0.071632095;0.070823162;0.07001903
86;0.110919146;0.108793997;0.106747578;0.10479135;0.102893666;0.101004707;0.099344756;0.097600259;0.09583969;0.094119006;0.0924465;0.090961428;0.089469372;0.087993521;0.088534633;0.085119163;0.083838493;0.082600718;0.081375779;0.080170309;0.078970312;0.077918684;0.076916811;0.075939941;0.074975387;0.074070357;0.073249809;0.072436976;0.071632095;0.070823162;0.07001903
87;0.110919146;0.108793997;0.106747578;0.10479135;0.102893666;0.101004707;0.099344756;0.097600259;0.09583969;0.094119006;0.0924465;0.090961428;0.089469372;0.087993521;0.088534633;0.085119163;0.083838493;0.082600718;0.081375779;0.080170309;0.078970312;0.077918684;0.076916811;0.075939941;0.074975387;0.074070357;0.073249809;0.072436976;0.071632095;0.070823162;0.07001903
88;0.110919146;0.108793997;0.106747578;0.10479135;0.102893666;0.101004707;0.099344756;0.097600259;0.09583969;0.094119006;0.0924465;0.090961428;0.089469372;0.087993521;0.088534633;0.085119163;0.083838493;0.082600718;0.081375779;0.080170309;0.078970312;0.077918684;0.076916811;0.075939941;0.074975387;0.074070357;0.073249809;0.072436976;0.071632095;0.070823162;0.07001903
89;0.110919146;0.108793997;0.106747578;0.10479135;0.102893666;0.101004707;0.099344756;0.097600259;0.09583969;0.094119006;0.0924465;0.090961428;0.089469372;0.087993521;0.088534633;0.085119163;0.083838493;0.082600718;0.081375779;0.080170309;0.078970312;0.077918684;0.076916811;0.075939941;0.074975387;0.074070357;0.073249809;0.072436976;0.071632095;0.070823162;0.07001903
90;0.162472291;0.159967421;0.15739563;0.154650142;0.151910919;0.149201456;0.146607295;0.144189616;0.141845541;0.139515669;0.137307657;0.135233437;0.133163695;0.131078136;0.132000153;0.126936102;0.12511321;0.12328926;0.121563851;0.119788532;0.117999989;0.116493536;0.114976955;0.113479646;0.11204239;0.110594527;0.109310165;0.10807986;0.106899058;0.105757895;0.104636901
91;0.162472291;0.159967421;0.15739563;0.154650142;0.151910919;0.149201456;0.146607295;0.144189616;0.141845541;0.139515669;0.137307657;0.135233437;0.133163695;0.131078136;0.132000153;0.126936102;0.12511321;0.12328926;0.121563851;0.119788532;0.117999989;0.116493536;0.114976955;0.113479646;0.11204239;0.110594527;0.109310165;0.10807986;0.106899058;0.105757895;0.104636901
92;0.162472291;0.159967421;0.15739563;0.154650142;0.151910919;0.149201456;0.146607295;0.144189616;0.141845541;0.139515669;0.137307657;0.135233437;0.133163695;0.131078136;0.132000153;0.126936102;0.12511321;0.12328926;0.121563851;0.119788532;0.117999989;0.116493536;0.114976955;0.113479646;0.11204239;0.110594527;0.109310165;0.10807986;0.106899058;0.105757895;0.104636901
93;0.162472291;0.159967421;0.15739563;0.154650142;0.151910919;0.149201456;0.146607295;0.144189616;0.141845541;0.139515669;0.137307657;0.135233437;0.133163695;0.131078136;0.132000153;0.126936102;0.12511321;0.12328926;0.121563851;0.119788532;0.117999989;0.116493536;0.114976955;0.113479646;0.11204239;0.110594527;0.109310165;0.10807986;0.106899058;0.105757895;0.104636901
94;0.162472291;0.159967421;0.15739563;0.154650142;0.151910919;0.149201456;0.146607295;0.144189616;0.141845541;0.139515669;0.137307657;0.135233437;0.133163695;0.131078136;0.132000153;0.126936102;0.12511321;0.12328926;0.121563851;0.119788532;0.117999989;0.116493536;0.114976955;0.113479646;0.11204239;0.110594527;0.109310165;0.10807986;0.106899058;0.105757895;0.104636901
95;0.238836129;0.233353807;0.22790526;0.223365436;0.219199884;0.215763692;0.212982199;0.210083222;0.207150111;0.204300816;0.20120861;0.198651226;0.195910403;0.193361257;0.199288662;0.188414789;0.186180826;0.183953796;0.181615721;0.179321193;0.177202654;0.175173583;0.173161282;0.171258454;0.169284598;0.167293702;0.165677256;0.16404879;0.162418239;0.16074697;0.159124892
96;0.238836129;0.233353807;0.22790526;0.223365436;0.219199884;0.215763692;0.212982199;0.210083222;0.207150111;0.204300816;0.20120861;0.198651226;0.195910403;0.193361257;0.199288662;0.188414789;0.186180826;0.183953796;0.181615721;0.179321193;0.177202654;0.175173583;0.173161282;0.171258454;0.169284598;0.167293702;0.165677256;0.16404879;0.162418239;0.16074697;0.159124892
97;0.238836129;0.233353807;0.22790526;0.223365436;0.219199884;0.215763692;0.212982199;0.210083222;0.207150111;0.204300816;0.20120861;0.198651226;0.195910403;0.193361257;0.199288662;0.188414789;0.186180826;0.183953796;0.181615721;0.179321193;0.177202654;0.175173583;0.173161282;0.171258454;0.169284598;0.167293702;0.165677256;0.16404879;0.162418239;0.16074697;0.159124892
98;0.238836129;0.233353807;0.22790526;0.223365436;0.219199884;0.215763692;0.212982199;0.210083222;0.207150111;0.204300816;0.20120861;0.198651226;0.195910403;0.193361257;0.199288662;0.188414789;0.186180826;0.183953796;0.181615721;0.179321193;0.177202654;0.175173583;0.173161282;0.171258454;0.169284598;0.167293702;0.165677256;0.16404879;0.162418239;0.16074697;0.159124892
99;0.238836129;0.233353807;0.22790526;0.223365436;0.219199884;0.215763692;0.212982199;0.210083222;0.207150111;0.204300816;0.20120861;0.198651226;0.195910403;0.193361257;0.199288662;0.188414789;0.186180826;0.183953796;0.181615721;0.179321193;0.177202654;0.175173583;0.173161282;0.171258454;0.169284598;0.167293702;0.165677256;0.16404879;0.162418239;0.16074697;0.159124892
100;0.292198582;0.289603379;0.285419887;0.281728347;0.277736686;0.274091838;0.270896274;0.267936703;0.264296541;0.261350372;0.257795345;0.254814815;0.252236136;0.249268293;0.267439054;0.244081883;0.241732111;0.239390265;0.236890709;0.234515154;0.231995499;0.229854106;0.227941942;0.225919371;0.22389114;0.221886262;0.220108425;0.218383753;0.216559751;0.214878357;0.213139771
101;0.292198582;0.289603379;0.285419887;0.281728347;0.277736686;0.274091838;0.270896274;0.267936703;0.264296541;0.261350372;0.257795345;0.254814815;0.252236136;0.249268293;0.267439054;0.244081883;0.241732111;0.239390265;0.236890709;0.234515154;0.231995499;0.229854106;0.227941942;0.225919371;0.22389114;0.221886262;0.220108425;0.218383753;0.216559751;0.214878357;0.213139771
102;0.292198582;0.289603379;0.285419887;0.281728347;0.277736686;0.274091838;0.270896274;0.267936703;0.264296541;0.261350372;0.257795345;0.254814815;0.252236136;0.249268293;0.267439054;0.244081883;0.241732111;0.239390265;0.236890709;0.234515154;0.231995499;0.229854106;0.227941942;0.225919371;0.22389114;0.221886262;0.220108425;0.218383753;0.216559751;0.214878357;0.213139771
103;0.292198582;0.289603379;0.285419887;0.281728347;0.277736686;0.274091838;0.270896274;0.267936703;0.264296541;0.261350372;0.257795345;0.254814815;0.252236136;0.249268293;0.267439054;0.244081883;0.241732111;0.239390265;0.236890709;0.234515154;0.231995499;0.229854106;0.227941942;0.225919371;0.22389114;0.221886262;0.220108425;0.218383753;0.216559751;0.214878357;0.213139771
104;0.292198582;0.289603379;0.285419887;0.281728347;0.277736686;0.274091838;0.270896274;0.267936703;0.264296541;0.261350372;0.257795345;0.254814815;0.252236136;0.249268293;0.267439054;0.244081883;0.241732111;0.239390265;0.236890709;0.234515154;0.231995499;0.229854106;0.227941942;0.225919371;0.22389114;0.221886262;0.220108425;0.218383753;0.216559751;0.214878357;0.213139771
105;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
106;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
